173,2020-04-09 00:00,'100006','C','OMAR MUREEDKAY','MUREEDKAY','MUREEDKAY','1',0,0,'N','Admin',,10173,,,'1'
174,2020-04-09 00:00,'100016','C','SHAFI SONS SOAP FACTORY','SARGODHA ROAD','GUJRAT','1',0,0,'N','Admin',,10174,'SHAKEEL ZAIDI',,'1'
175,2020-04-09 00:00,'100251','C','NAVEED SOAP MULTAN',,'MULTAN','1',0,0,'N','Admin',,10175,,,'1'
176,2020-04-09 00:00,'100009','C','HABIB TRADERS SIALKOT','SIALKOT','SIALKOT','1',0,0,'N','Admin',,10176,,,'1'
177,2020-04-09 00:00,'100035','C','MALIK HABIB SAMBRIYAL','SAMBRIYAL','SAMBRIYAL','1',0,0,'N','Admin',,10177,,,'1'
178,2020-04-11 00:00,'100021','C','KHAWAJA ABDUL HAQ MANDI BAHAUDDIN','MANDI BAHAUDDIN','MANDI BAHAUDDIN','1',0,0,'N','Admin',,10178,,,'1'
179,2020-04-13 00:00,'100098','C','R.A TRADERS GUJRANWALA','GUJRANWALA','GUJRANWALA','1',0,0,'N','Admin',,10179,,,'1'
180,2020-04-13 00:00,'100035','C','MALIK HABIB SAMBRIYAL','SAMBRIYAL','SAMBRIYAL','1',0,0,'N','Admin',,10180,,,'1'
181,2020-04-14 00:00,'100010','C','HAJI YOUNAS MUNGOWAL','MUNGOWAL','MUNGOWAL','1',0,0,'N','Admin',,10181,,,'1'
182,2020-04-14 00:00,'100240','C','SAKHI KERYANA KOTLA ARAB',,'KOTLA ARAB ALI KHAN ','1',0,0,'N','Admin',,10182,,,'1'
183,2020-04-14 00:00,'100094','C','AZHAR IQBAL MALIKWAL','MALIKWAL','MALIKWAL','1',0,0,'N','Admin',,10183,,,'1'
