10060,2021-03-15 00:00,'1','100432','HAFIZ SHAHZAD TRADERS JEHLUM','JEHLUM',,,,1250,0,0,1250,'HAMMAD','1','C',60,'03',,'400002','SALE RTN A/C'
10061,2021-03-09 00:00,'1','200025','INSAAF FOODS','KOLIYAN ROAD DINGA','DINGA',,,11200,0,0,11200,'Waqas','1','V',61,'01',,'400002','SALE RTN A/C'
10062,2021-03-23 00:00,'1','100489','SAGA INTERNATIONAL',,'SIALKOT',,,207800,0,0,207800,'HAMMAD','1','C',62,'03',,'400002','SALE RTN A/C'
10063,2021-03-23 00:00,'1','100057','AFZAL SWEET DINA','DINA','DINA',,,6000,0,0,6000,'HAMMAD','1','C',63,'03',,'400002','SALE RTN A/C'
10064,2021-03-23 00:00,'1','100264','FAROOQ TRADERS','GTS CHOWK','GUJRAT',,,90000,0,0,90000,'HAMMAD','1','C',64,'04',,'400002','SALE RTN A/C'
10065,2021-03-24 00:00,'1','200025','INSAAF FOODS','KOLIYAN ROAD DINGA','DINGA',,,2904,0,0,2904,'Waqas','1','V',65,'01','LES-1387(Amanat ullah)Empty Bags','400002','SALE RTN A/C'
10066,2021-04-15 00:00,'1','100007','FIRDOUS TRADERS','GHALLAH MANDI','LALAMUSA',,,36118,0,0,36118,'HAMMAD','1','C',66,'03',,'400002','SALE RTN A/C'
10067,2021-04-14 00:00,'1','100010','HAJI YOUNAS MUNGOWAL','MUNGOWAL','MUNGOWAL',,,272540,0,0,272540,'Waqas','1','C',67,'03','LET-4538','400002','SALE RTN A/C'
10068,2021-04-20 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,,15840,0,0,15840,'Waqas','1','C',68,'03','LES-7253(M.NAWAZ)','400002','SALE RTN A/C'
10069,2021-04-25 00:00,'1','100488','ISHAQ TRADERS GUJRAT MANDI',,'GUJRAT MANDI',,'This material cashsale and returned',12730,0,0,12730,'Waqas','1','C',69,'03',,'400002','SALE RTN A/C'
10070,2021-05-09 00:00,'1','100448','HAQ TRADERS CHAKWAL',,'CHAKWAL',,,171000,0,0,171000,'Waqas','1','C',70,'03',,'400002','SALE RTN A/C'
10071,2021-05-06 00:00,'1','100489','SAGA INTERNATIONAL',,'SIALKOT',,,347856,0,0,347856,'Waqas','1','C',71,'03','AWN-4663(Ramdad)','400002','SALE RTN A/C'
10072,2021-05-22 00:00,'1','100127','MALIK YASEEN SHAKARGHAR','SHAKARGHAR','SHAKARGHAR',,,378680,0,0,378680,'Waqas','1','C',72,'03','LES-1305(Basharat Ali)','400002','SALE RTN A/C'
10073,2021-05-25 00:00,'1','100311','AMN MARKETING NETWORK','SUIT#01, 1ST FLOOR, IQBAL PLAZA OPP. NOOR RESTURANT, ','KHARIAN',,'ALI BUTT ',60500,0,0,60500,'HAMMAD','1','C',73,'03',,'400002','SALE RTN A/C'
10074,2021-05-23 00:00,'1','100140','KHAWAJA AMJAD PIND DADANKHAN','PIND DADANKHAN','PIND DADANKHAN',,,1020,0,0,1020,'HAMMAD','1','C',74,'03',,'400002','SALE RTN A/C'
10075,2021-06-06 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,'DC#2606',46000,0,0,46000,'HAMMAD','1','C',75,'03','LES-5435(Raza Saleem)','400002','SALE RTN A/C'
10076,2021-06-06 00:00,'1','100011','HAJI ZIA PHALIA','PHALIA','PHALIA',,,45120,0,0,45120,'HAMMAD','1','C',76,'03','LET-6080(Ejaz Ahmad)','400002','SALE RTN A/C'
10077,2021-06-10 00:00,'1','100007','FIRDOUS TRADERS','GHALLAH MANDI','LALAMUSA',,'LET-1222(Farhan)',45385,0,0,45385,'Waqas','1','C',77,'03',,'400002','SALE RTN A/C'
10078,2021-06-10 00:00,'1','100484','ISMAIL TRADERS  ',,'SOUTH PUNJAB',,,88540,0,1541,86999,'Waqas','1','C',78,'03',,'400002','SALE RTN A/C'
10079,2021-06-14 00:00,'1','100264','FAROOQ TRADERS','GTS CHOWK','GUJRAT',,,171120,0,0,171120,'Waqas','1','C',79,'03','LES-5435(Raza Saleem)','400002','SALE RTN A/C'
10080,2021-06-16 00:00,'1','200025','INSAAF FOODS','KOLIYAN ROAD DINGA','DINGA',,'Veh#XB-021(M.Mohsan) Empty Bags',1120,0,0,1120,'Waqas','1','V',80,'01',,'400002','SALE RTN A/C'
10081,2021-06-26 00:00,'1','100201','MUHAMMAD RAFI MUNGOWAL',,'MUNGOWAL',,,14000,0,0,14000,'Waqas','1','C',81,'04',,'400002','SALE RTN A/C'
10082,2021-06-28 00:00,'1','100007','FIRDOUS TRADERS','GHALLAH MANDI','LALAMUSA',,'Liq Details 17 pcs only',41738.6,0,0,41738.6,'HAMMAD','1','C',82,'03','LET-1222(Firhan)','400002','SALE RTN A/C'
10083,2021-07-04 00:00,'1','100098','R.A TRADERS GUJRANWALA','GUJRANWALA','GUJRANWALA',,'GTS-576(Raza Saleem)',92040,0,0,92040,'Waqas','1','C',83,'03','39 Bags of 40kg','400002','SALE RTN A/C'
10084,2021-07-05 00:00,'1','100235','DAISY SOAP (FAREED SB) GUJRANWALA',,'GUJRANWALA',,,1327500,0,0,1327500,'HAMMAD','1','C',84,'01','300*25KG BAGS','400002','SALE RTN A/C'
10085,2021-07-06 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,'SALEEM BUTT(GTS-576)',27600,0,0,27600,'MUBASHIR','1','C',85,'03',,'400002','SALE RTN A/C'
10086,2021-07-08 00:00,'1','200025','INSAAF FOODS','KOLIYAN ROAD DINGA','DINGA',,,3720,0,0,3720,'Waqas','1','V',86,'01','BAGS RETURN','500001','SALE A/C'
10087,2021-07-13 00:00,'1','100432','HAFIZ SHAHZAD TRADERS JEHLUM','JEHLUM',,,,34800,0,0,34800,'HAMMAD','1','C',87,'03','GTS-576(Raza Saleem)','400002','SALE RTN A/C'
10088,2021-07-13 00:00,'1','100235','DAISY SOAP (FAREED SB) GUJRANWALA',,'GUJRANWALA',,,539850,0,0,539850,'HAMMAD','1','C',88,'01','SHAFI SONS SOAP 122BAGS','400002','SALE RTN A/C'
10089,2021-07-17 00:00,'1','100489','SAGA INTERNATIONAL',,'SIALKOT',,'GAS-1900(Sadkeen)',217260,0,0,217260,'HAMMAD','1','C',89,'03',,'400002','SALE RTN A/C'
10090,2021-07-29 00:00,'1','100540','SERVICE INDUSTRIES LIMITED','G.T. ROAD ','GUJRAT',,,145314,0,0,145314,'HAMMAD','1','C',90,'03',,'400002','SALE RTN A/C'
10091,2021-08-03 00:00,'1','100488','ISHAQ TRADERS GUJRAT MANDI',,'GUJRAT MANDI',,,11760,0,0,11760,'Waqas','1','C',91,'03','LES-5435(Imran driver)','400002','SALE RTN A/C'
10092,2021-08-03 00:00,'1','100182','SARDAR TRADING LHR',,'LAHORE',,'LWN-4547(Waseen Abbas)',270040,0,0,270040,'HAMMAD','1','C',92,'03',,'400002','SALE RTN A/C'
10093,2021-08-04 00:00,'1','100007','FIRDOUS TRADERS','GHALLAH MANDI','LALAMUSA',,,10430,0,0,10430,'HAMMAD','1','C',93,'03','LET-1222(Azhar Mehmood)','400002','SALE RTN A/C'
10094,2021-08-07 00:00,'1','100540','SERVICE INDUSTRIES LIMITED','G.T. ROAD ','GUJRAT',,,66339,0,0,66339,'HAMMAD','1','C',94,'03',,'400002','SALE RTN A/C'
10095,2021-08-03 00:00,'1','100540','SERVICE INDUSTRIES LIMITED','G.T. ROAD ','GUJRAT',,,27797,0,0,27797,'HAMMAD','1','C',95,'03',,'400002','SALE RTN A/C'
10096,2021-08-11 00:00,'1','100168','SHAFI SONS PACKAGES',,'GUJRAT',,,171360,0,0,171360,'Waqas','1','C',96,'03','GTS-576(RAZA SALEEM)','400002','SALE RTN A/C'
10097,2021-08-21 00:00,'1','100261','TAWAKAL TRADERS KARIYANWALA',,'KARIYANWALA',,,1000,0,0,1000,'Waqas','1','C',97,'03',,'400002','SALE RTN A/C'
10098,2021-08-24 00:00,'1','100540','SERVICE INDUSTRIES LIMITED','G.T. ROAD ','GUJRAT',,,95472,0,0,95472,'HAMMAD','1','C',98,'03',,'400002','SALE RTN A/C'
10099,2021-08-30 00:00,'1','100116','SAHIB GENERAL STORE JPJ','NEW MANDI JPJ','JALALPUR JATTAN',,,6800,0,0,6800,'Waqas','1','C',99,'06',,'400002','SALE RTN A/C'
10100,2021-09-01 00:00,'1','100169','SHEIKH MEHMOOD SOAP',,,,,195000,0,0,195000,'Waqas','1','C',100,'01',,'400002','SALE RTN A/C'
