10044,2,'DT1006','F','LASHKARA DETERGENT 5KG',225,0,0
10044,3,'DT1004','F','LASHKARA DETERGENT 800/10',389,0,0
10044,4,'DT1002','F','LASHKARA DETERGENT 350/24',110,0,0
10044,5,'DT2003','F','TRAIN DETERGENT 10KG',20,0,0
10044,6,'DT9002','F','JAGMAG DETERGENT 850/12',118,0,0
10044,7,'DT9001','F','JAGMAG DETERGENT 4KG/6',92,0,0
10044,8,'DT9005','F','JAGMAG DETERGENT 425/24',156,0,0
10044,9,'DT9007','F','JAGMAG DETERGENT 20KG',219,0,0
10045,1,'DT1003','F','LASHKARA DETERGENT 4KG /10',15,0,0
10045,2,'DT1004','F','LASHKARA DETERGENT 800/10',488,0,0
10045,3,'DT1010','F','LASHKARA DETERGENT PLANT 70/120',50,0,0
10045,4,'DT2002','F','TRAIN DETERGENT 5KG  BAG',549,0,0
10045,5,'DT9002','F','JAGMAG DETERGENT 850/12',172,0,0
10045,6,'DT9001','F','JAGMAG DETERGENT 4KG/6',119,0,0
10045,7,'DT9005','F','JAGMAG DETERGENT 425/24',36,0,0
10045,8,'DT9004','F','JAGMAG DETERGENT 75/120',49,0,0
10046,1,'DW1003','F','TRAIN DISHWASH 130/36',729,0,0
10046,2,'DW1002','F','TRAIN DISHWASH 260/36',367,0,0
10046,3,'DW5002','F','PUNJAB DISHWASH 260/36',259,0,0
10046,4,'DW5001','F','PUNJAB DISHWASH 130/36',873,0,0
10047,1,'DT1002','F','LASHKARA DETERGENT 350/24',220,0,0
10047,2,'DT1010','F','LASHKARA DETERGENT PLANT 70/120',171,0,0
10047,3,'DT1011','F','LASHKARA DETERGENT PLANT 4 KG/6',87,0,0
10047,4,'DT2002','F','TRAIN DETERGENT 5KG  BAG',21,0,0
10047,5,'DT9002','F','JAGMAG DETERGENT 850/12',116,0,0
10047,6,'DT9005','F','JAGMAG DETERGENT 425/24',106,0,0
10047,7,'DT9007','F','JAGMAG DETERGENT 20KG',3,0,0
10048,1,'DW1003','F','TRAIN DISHWASH 130/36',541,0,0
10048,2,'DW1001','F','TRAIN DISHWASH 130/72',275,0,0
10048,3,'DW1002','F','TRAIN DISHWASH 260/36',954,0,0
10048,4,'DW4004','F','BRILLO DISHWASH LIQUID 500/12',124,0,0
10049,1,'DW1002','F','TRAIN DISHWASH 260/36',858,0,0
10049,2,'DW4004','F','BRILLO DISHWASH LIQUID 500/12',63,0,0
10049,3,'DW2005','F','RING DISHWASH 130/36',100,0,0
10049,4,'DW2002','F','RING DISHWASH 130/72',150,0,0
10050,1,'DT1004','F','LASHKARA DETERGENT 800/10',13,0,0
10050,2,'DT1002','F','LASHKARA DETERGENT 350/24',95,0,0
10050,3,'DT1010','F','LASHKARA DETERGENT PLANT 70/120',152,0,0
10050,4,'DT1011','F','LASHKARA DETERGENT PLANT 4 KG/6',113,0,0
10050,5,'DT1012','F','LASHKARA DETERGENT PLANT 425/24',120,0,0
10050,6,'DT1013','F','LASHKARA DETERGENT PLANT 850/12',120,0,0
10050,7,'DT2003','F','TRAIN DETERGENT 10KG',20,0,0
10050,8,'DT2002','F','TRAIN DETERGENT 5KG  BAG',80,0,0
10051,1,'DW1003','F','TRAIN DISHWASH 130/36',32,0,0
10051,2,'DW1001','F','TRAIN DISHWASH 130/72',504,0,0
10051,3,'DW2002','F','RING DISHWASH 130/72',251,0,0
10051,4,'DW2001','F','RING DISHWASH GOLA 130/36',598,0,0
