28,8,'DT9002','JAGMAG DETERGENT 850/12','CRTN',20,0,0,0,0,0,,
29,1,'DW1001','TRAIN DISHWASH 130/72','CRTN',20,0,0,0,0,0,,
29,2,'DW1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
29,3,'DT1006','LASHKARA DETERGENT 5KG','BAG',100,0,0,0,0,0,,
29,4,'DT1002','LASHKARA DETERGENT 350/24','CRTN',20,0,0,0,0,0,,
30,1,'DT1002','LASHKARA DETERGENT 350/24','CRTN',100,0,0,0,0,0,,
31,1,'DT1002','LASHKARA DETERGENT 350/24','CRTN',20,0,0,0,0,0,,
31,2,'DT1004','LASHKARA DETERGENT 800/10','CRTN',20,0,0,0,0,0,,
32,1,'DW2001','RING DISHWASH GOLA 130/36','CRTN',700,0,0,0,0,0,,
33,1,'DW2001','RING DISHWASH GOLA 130/36','CRTN',500,0,0,0,0,0,,
34,1,'DW2001','RING DISHWASH GOLA 130/36','CRTN',900,0,0,0,0,0,,
35,1,'DT9004','JAGMAG DETERGENT 75/120','CRTN',39,0,0,0,0,0,,
35,2,'DT9005','JAGMAG DETERGENT 425/24','CRTN',26,0,0,0,0,0,,
35,3,'DT9002','JAGMAG DETERGENT 850/12','CRTN',13,0,0,0,0,0,,
35,4,'DT9001','JAGMAG DETERGENT 4KG/6','CRTN',13,0,0,0,0,0,,
35,5,'DW2005','RING DISHWASH 130/36','CRTN',200,0,0,0,0,0,,
36,1,'DT1001','LASHKARA DETERGENT 55/48','CRTN',60,300,18000,0,0,18000,,
36,2,'DT1002','LASHKARA DETERGENT 350/24','CRTN',60,900,54000,0,0,54000,,
36,3,'DT9004','JAGMAG DETERGENT 75/120','CRTN',52,0,0,0,0,0,,
36,4,'DT9005','JAGMAG DETERGENT 425/24','CRTN',52,0,0,0,0,0,,
36,5,'DT9002','JAGMAG DETERGENT 850/12','CRTN',26,0,0,0,0,0,,
36,6,'DT9001','JAGMAG DETERGENT 4KG/6','CRTN',13,0,0,0,0,0,,
36,7,'DW2002','RING DISHWASH 130/72','CRTN',50,410,20500,0,0,20500,,
37,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',52,0,0,0,0,0,,
37,2,'DW1003','TRAIN DISHWASH 130/36','CRTN',312,0,0,0,0,0,,
37,3,'DT1002','LASHKARA DETERGENT 350/24','CRTN',50,0,0,0,0,0,,
37,4,'DT1004','LASHKARA DETERGENT 800/10','CRTN',50,0,0,0,0,0,,
37,5,'DT9005','JAGMAG DETERGENT 425/24','CRTN',48,0,0,0,0,0,,
37,6,'DT9002','JAGMAG DETERGENT 850/12','CRTN',48,0,0,0,0,0,,
38,1,'DT1004','LASHKARA DETERGENT 800/10','CRTN',60,0,0,0,0,0,,
39,1,'DT1001','LASHKARA DETERGENT 55/48','CRTN',200,0,0,0,0,0,,
39,2,'DT1002','LASHKARA DETERGENT 350/24','CRTN',300,0,0,0,0,0,,
39,3,'DT1004','LASHKARA DETERGENT 800/10','CRTN',100,0,0,0,0,0,,
39,4,'DW2002','RING DISHWASH 130/72','CRTN',50,0,0,0,0,0,,
39,5,'DW2001','RING DISHWASH GOLA 130/36','CRTN',50,0,0,0,0,0,,
39,6,'DW1001','TRAIN DISHWASH 130/72','CRTN',50,0,0,0,0,0,,
40,1,'DW8001','RIM DISHWASH 130/72','CRTN',595,0,0,0,0,0,,
40,2,'DW8002','RIM DISHWASH 260/36','CRTN',502,0,0,0,0,0,,
41,1,'DW4001','BRILLO DISHWASH 185/48','CRTN',1000,0,0,0,0,0,,
42,1,'DW4001','BRILLO DISHWASH 185/48','CRTN',1000,0,0,0,0,0,,
43,1,'DW4004','BRILLO DISHWASH LIQUID 500/12','CRTN',600,0,0,0,0,0,,
44,1,'DT1003','LASHKARA DETERGENT 4KG /10','CRTN',15,0,0,0,0,0,,
45,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',40,0,0,0,0,0,,
45,2,'DW1004','TRAIN LONG BAR 390/24','CRTN',50,0,0,0,0,0,,
46,1,'DT1002','LASHKARA DETERGENT 350/24','CRTN',200,0,0,0,0,0,,
46,2,'DT1001','LASHKARA DETERGENT 55/48','CRTN',200,0,0,0,0,0,,
47,1,'DT2002','TRAIN DETERGENT 5KG  BAG','PCS',300,0,0,0,0,0,,
47,2,'DW1003','TRAIN DISHWASH 130/36','CRTN',400,0,0,0,0,0,,
47,3,'DW1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
47,4,'DT1002','LASHKARA DETERGENT 350/24','CRTN',50,0,0,0,0,0,,
48,1,'DW2002','RING DISHWASH 130/72','CRTN',100,0,0,0,0,0,,
48,2,'DW2001','RING DISHWASH GOLA 130/36','CRTN',200,0,0,0,0,0,,
48,3,'DW1002','TRAIN DISHWASH 260/36','CRTN',25,0,0,0,0,0,,
49,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',250,0,0,0,0,0,,
49,2,'DW1001','TRAIN DISHWASH 130/72','CRTN',150,0,0,0,0,0,,
50,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',250,0,0,0,0,0,,
50,2,'DW1001','TRAIN DISHWASH 130/72','CRTN',150,0,0,0,0,0,,
51,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
51,2,'DT1002','LASHKARA DETERGENT 350/24','CRTN',10,0,0,0,0,0,,
51,3,'DT1004','LASHKARA DETERGENT 800/10','CRTN',10,0,0,0,0,0,,
51,4,'DT2003','TRAIN DETERGENT 10KG','BAG',20,700,14000,0,0,14000,,
51,5,'DT2002','TRAIN DETERGENT 5KG  BAG','PCS',160,0,0,0,0,0,,
52,1,'DT9004','JAGMAG DETERGENT 75/120','CRTN',100,0,0,0,0,0,,
52,2,'DT9002','JAGMAG DETERGENT 850/12','CRTN',100,0,0,0,0,0,,
52,3,'DT1004','LASHKARA DETERGENT 800/10','CRTN',100,0,0,0,0,0,,
52,4,'DW1001','TRAIN DISHWASH 130/72','CRTN',300,0,0,0,0,0,,
52,5,'DW2001','RING DISHWASH GOLA 130/36','CRTN',50,0,0,0,0,0,,
52,6,'DW2004','RING DISHWASH GOLA 160/36','CRTN',50,0,0,0,0,0,,
53,1,'dw1002','TRAIN DISHWASH 260/36','CRTN',350,0,0,0,0,0,,
53,2,'DT1006','LASHKARA DETERGENT 5KG','BAG',70,0,0,0,0,0,,
54,1,'DW2003','RING DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
55,1,'DW1001','TRAIN DISHWASH 130/72','CRTN',250,0,0,0,0,0,,
55,2,'DW1002','TRAIN DISHWASH 260/36','CRTN',250,0,0,0,0,0,,
56,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',50,0,0,0,0,0,,
57,1,'DT1004','LASHKARA DETERGENT 800/10','CRTN',100,0,0,0,0,0,,
57,2,'DT1002','LASHKARA DETERGENT 350/24','CRTN',100,0,0,0,0,0,,
58,1,'DT1002','LASHKARA DETERGENT 350/24','CRTN',350,0,0,0,0,0,,
58,2,'DT1001','LASHKARA DETERGENT 55/48','CRTN',350,0,0,0,0,0,,
58,3,'DW2003','RING DISHWASH 260/36','CRTN',50,0,0,0,0,0,,
59,1,'DW1001','TRAIN DISHWASH 130/72','CRTN',50,0,0,0,0,0,,
59,2,'DW1002','TRAIN DISHWASH 260/36','CRTN',25,0,0,0,0,0,,
59,3,'DW2008','RING DISHWASH GOLA 130/48','CRTN',650,0,0,0,0,0,,
59,4,'DT1002','LASHKARA DETERGENT 350/24','CRTN',150,0,0,0,0,0,,
60,1,'DT1005','LASHKARA DETERGENT 55/72','CRTN',200,0,0,0,0,0,,
60,2,'DT1002','LASHKARA DETERGENT 350/24','CRTN',200,0,0,0,0,0,,
60,3,'DT1004','LASHKARA DETERGENT 800/10','CRTN',100,0,0,0,0,0,,
61,1,'DT1004','LASHKARA DETERGENT 800/10','CRTN',100,0,0,0,0,0,,
62,1,'DW1001','TRAIN DISHWASH 130/72','CRTN',50,0,0,0,0,0,,
62,2,'DW1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
63,1,'DW1001','TRAIN DISHWASH 130/72','CRTN',20,0,0,0,0,0,,
64,1,'DT1002','LASHKARA DETERGENT 350/24','CRTN',50,0,0,0,0,0,,
64,2,'DT1001','LASHKARA DETERGENT 55/48','CRTN',30,0,0,0,0,0,,
65,1,'DW1001','TRAIN DISHWASH 130/72','CRTN',208,0,0,0,0,0,,
65,2,'DW1002','TRAIN DISHWASH 260/36','CRTN',52,0,0,0,0,0,,
66,1,'DW1004','TRAIN LONG BAR 390/24','CRTN',25,520,13000,0,0,13000,,
66,2,'DW2002','RING DISHWASH 130/72','CRTN',100,0,0,0,0,0,,
66,3,'DT1001','LASHKARA DETERGENT 55/48','CRTN',50,0,0,0,0,0,,
67,1,'DT9004','JAGMAG DETERGENT 75/120','CRTN',16,0,0,0,0,0,,
67,2,'DT9002','JAGMAG DETERGENT 850/12','CRTN',48,0,0,0,0,0,,
67,3,'DT9005','JAGMAG DETERGENT 425/24','CRTN',48,0,0,0,0,0,,
68,1,'RM0008','CMC','KG',500,0,0,0,0,0,,
69,1,'DT1004','LASHKARA DETERGENT 800/10','CRTN',100,0,0,0,0,0,,
70,1,'DW1003','TRAIN DISHWASH 130/36','CRTN',200,0,0,0,0,0,,
72,1,'dw1001','TRAIN DISHWASH 130/72','CRTN',200,0,0,0,0,0,,
72,2,'DW1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
72,3,'DT1002','LASHKARA DETERGENT 350/24','CRTN',50,0,0,0,0,0,,
72,4,'DT1004','LASHKARA DETERGENT 800/10','CRTN',50,0,0,0,0,0,,
73,1,'DW2001','RING DISHWASH GOLA 130/36','CRTN',260,0,0,0,0,0,,
74,1,'DT1004','LASHKARA DETERGENT 800/10','CRTN',30,0,0,0,0,0,,
74,2,'DT1002','LASHKARA DETERGENT 350/24','CRTN',20,0,0,0,0,0,,
74,3,'DT1001','LASHKARA DETERGENT 55/48','CRTN',100,0,0,0,0,0,,
74,4,'DW2005','RING DISHWASH 130/36','CRTN',52,0,0,0,0,0,,
75,1,'DT1001','LASHKARA DETERGENT 55/48','CRTN',50,0,0,0,0,0,,
75,2,'DW2005','RING DISHWASH 130/36','CRTN',100,0,0,0,0,0,,
75,3,'DW2003','RING DISHWASH 260/36','CRTN',50,0,0,0,0,0,,
75,4,'DT1003','LASHKARA DETERGENT 4KG /10','CRTN',10,0,0,0,0,0,,
76,1,'DW5001','PUNJAB DISHWASH 130/36','CRTN',2200,0,0,0,0,0,,
77,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',640,0,0,0,0,0,,
77,2,'DW1004','TRAIN LONG BAR 390/24','CRTN',96,0,0,0,0,0,,
77,3,'DT9002','JAGMAG DETERGENT 850/12','CRTN',96,0,0,0,0,0,,
77,4,'DT9005','JAGMAG DETERGENT 425/24','CRTN',96,0,0,0,0,0,,
77,5,'DT1013','LASHKARA DETERGENT PLANT 850/12','CRTN',48,0,0,0,0,0,,
77,6,'DT1002','LASHKARA DETERGENT 350/24','CRTN',50,0,0,0,0,0,,
78,1,'dw1001','TRAIN DISHWASH 130/72','CRTN',300,0,0,0,0,0,,
79,1,'DT1002','LASHKARA DETERGENT 350/24','CRTN',300,0,0,0,0,0,,
79,2,'DT1004','LASHKARA DETERGENT 800/10','CRTN',200,0,0,0,0,0,,
79,3,'DT9005','JAGMAG DETERGENT 425/24','CRTN',385,0,0,0,0,0,,
79,4,'DT9002','JAGMAG DETERGENT 850/12','CRTN',385,0,0,0,0,0,,
80,1,'DW2001','RING DISHWASH GOLA 130/36','CRTN',100,0,0,0,0,0,,
81,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
81,2,'DW1003','TRAIN DISHWASH 130/36','CRTN',50,0,0,0,0,0,,
81,3,'DW1004','TRAIN LONG BAR 390/24','CRTN',50,0,0,0,0,0,,
81,4,'DW9001','HAPPY DISHWASH LIQUID 500ML/12','CRTN',50,0,0,0,0,0,,
81,5,'DT1003','LASHKARA DETERGENT 4KG /10','CRTN',5,0,0,0,0,0,,
81,6,'DT2002','TRAIN DETERGENT 5KG  BAG','PCS',10,0,0,0,0,0,,
82,1,'DT9005','JAGMAG DETERGENT 425/24','CRTN',50,0,0,0,0,0,,
82,2,'DT9002','JAGMAG DETERGENT 850/12','CRTN',50,0,0,0,0,0,,
82,3,'DT9004','JAGMAG DETERGENT 75/120','CRTN',30,0,0,0,0,0,,
82,4,'DW9001','HAPPY DISHWASH LIQUID 500ML/12','CRTN',52,0,0,0,0,0,,
82,5,'DW1002','TRAIN DISHWASH 260/36','CRTN',120,0,0,0,0,0,,
82,6,'DW1003','TRAIN DISHWASH 130/36','CRTN',50,0,0,0,0,0,,
82,7,'DW1001','TRAIN DISHWASH 130/72','CRTN',50,0,0,0,0,0,,
82,8,'DT1003','LASHKARA DETERGENT 4KG /10','CRTN',5,0,0,0,0,0,,
82,9,'DT9001','JAGMAG DETERGENT 4KG/6','CRTN',5,0,0,0,0,0,,
83,1,'DW1003','TRAIN DISHWASH 130/36','CRTN',100,0,0,0,0,0,,
83,2,'DW1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
83,3,'DW1004','TRAIN LONG BAR 390/24','CRTN',30,0,0,0,0,0,,
83,4,'DT2002','TRAIN DETERGENT 5KG  BAG','PCS',25,0,0,0,0,0,,
83,5,'DT2003','TRAIN DETERGENT 10KG','BAG',25,0,0,0,0,0,,
83,6,'DT1002','LASHKARA DETERGENT 350/24','CRTN',50,0,0,0,0,0,,
83,7,'DT1004','LASHKARA DETERGENT 800/10','CRTN',50,0,0,0,0,0,,
84,1,'DT9002','JAGMAG DETERGENT 850/12','CRTN',20,0,0,0,0,0,,
84,2,'DT9005','JAGMAG DETERGENT 425/24','CRTN',20,0,0,0,0,0,,
84,3,'DW1002','TRAIN DISHWASH 260/36','CRTN',52,0,0,0,0,0,,
84,4,'DW1003','TRAIN DISHWASH 130/36','CRTN',52,0,0,0,0,0,,
85,1,'DT9002','JAGMAG DETERGENT 850/12','CRTN',48,0,0,0,0,0,,
85,2,'DT9005','JAGMAG DETERGENT 425/24','CRTN',48,0,0,0,0,0,,
85,3,'DT9004','JAGMAG DETERGENT 75/120','CRTN',16,0,0,0,0,0,,
85,4,'DW2005','RING DISHWASH 130/36','CRTN',100,0,0,0,0,0,,
86,1,'DT2002','TRAIN DETERGENT 5KG  BAG','PCS',600,0,0,0,0,0,,
86,2,'DT9002','JAGMAG DETERGENT 850/12','CRTN',312,0,0,0,0,0,,
87,1,'DW2001','RING DISHWASH GOLA 130/36','CRTN',250,0,0,0,0,0,,
87,2,'DW2002','RING DISHWASH 130/72','CRTN',25,0,0,0,0,0,,
88,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',300,0,0,0,0,0,,
88,2,'DW1001','TRAIN DISHWASH 130/72','CRTN',100,0,0,0,0,0,,
89,1,'DT1001','LASHKARA DETERGENT 55/48','CRTN',100,0,0,0,0,0,,
89,2,'dw1002','TRAIN DISHWASH 260/36','CRTN',52,0,0,0,0,0,,
90,1,'DT1004','LASHKARA DETERGENT 800/10','CRTN',100,0,0,0,0,0,,
90,2,'DW1002','TRAIN DISHWASH 260/36','CRTN',200,0,0,0,0,0,,
90,3,'DT1007','LASHKARA DETERGENT 55/36','CRTN',50,0,0,0,0,0,,
91,1,'DT1002','LASHKARA DETERGENT 350/24','CRTN',100,0,0,0,0,0,,
91,2,'DT1004','LASHKARA DETERGENT 800/10','CRTN',150,0,0,0,0,0,,
91,3,'DW1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
91,4,'DW1001','TRAIN DISHWASH 130/72','CRTN',100,0,0,0,0,0,,
92,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',104,0,0,0,0,0,,
92,2,'DW1001','TRAIN DISHWASH 130/72','CRTN',104,0,0,0,0,0,,
93,1,'DT1002','LASHKARA DETERGENT 350/24','CRTN',250,0,0,0,0,0,,
93,2,'DT1004','LASHKARA DETERGENT 800/10','CRTN',20,0,0,0,0,0,,
94,1,'DW9001','HAPPY DISHWASH LIQUID 500ML/12','CRTN',2,0,0,0,0,0,,
94,2,'DT9002','JAGMAG DETERGENT 850/12','CRTN',2,0,0,0,0,0,,
94,3,'DT9005','JAGMAG DETERGENT 425/24','CRTN',2,0,0,0,0,0,,
94,4,'DT9004','JAGMAG DETERGENT 75/120','CRTN',2,0,0,0,0,0,,
94,5,'DW1001','TRAIN DISHWASH 130/72','CRTN',1,0,0,0,0,0,,
95,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',200,0,0,0,0,0,,
96,1,'DT1002','LASHKARA DETERGENT 350/24','CRTN',100,0,0,0,0,0,,
97,1,'DW1003','TRAIN DISHWASH 130/36','CRTN',52,0,0,0,0,0,,
97,2,'DW1002','TRAIN DISHWASH 260/36','CRTN',26,0,0,0,0,0,,
97,3,'DW2005','RING DISHWASH 130/36','CRTN',50,0,0,0,0,0,,
97,4,'DW2003','RING DISHWASH 260/36','CRTN',25,0,0,0,0,0,,
97,5,'DT1001','LASHKARA DETERGENT 55/48','CRTN',100,0,0,0,0,0,,
97,6,'DT1002','LASHKARA DETERGENT 350/24','CRTN',30,0,0,0,0,0,,
97,7,'DT1004','LASHKARA DETERGENT 800/10','CRTN',30,0,0,0,0,0,,
97,8,'DT1003','LASHKARA DETERGENT 4KG /10','CRTN',10,0,0,0,0,0,,
97,9,'DT9004','JAGMAG DETERGENT 75/120','CRTN',30,0,0,0,0,0,,
97,10,'DT9005','JAGMAG DETERGENT 425/24','CRTN',30,0,0,0,0,0,,
97,11,'DT9002','JAGMAG DETERGENT 850/12','CRTN',30,0,0,0,0,0,,
98,1,'DT1001','LASHKARA DETERGENT 55/48','CRTN',25,0,0,0,0,0,,
98,2,'DT1002','LASHKARA DETERGENT 350/24','CRTN',25,0,0,0,0,0,,
98,3,'DT1004','LASHKARA DETERGENT 800/10','CRTN',25,0,0,0,0,0,,
98,4,'dw1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
99,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',60,0,0,0,0,0,,
99,2,'DW1001','TRAIN DISHWASH 130/72','CRTN',40,0,0,0,0,0,,
100,1,'dw1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
100,2,'dw1001','TRAIN DISHWASH 130/72','CRTN',50,0,0,0,0,0,,
100,3,'DT1006','LASHKARA DETERGENT 5KG','BAG',160,0,0,0,0,0,,
100,4,'DT1004','LASHKARA DETERGENT 800/10','CRTN',20,0,0,0,0,0,,
100,5,'DT1002','LASHKARA DETERGENT 350/24','CRTN',10,0,0,0,0,0,,
101,1,'DW2001','RING DISHWASH GOLA 130/36','CRTN',600,0,0,0,0,0,,
102,1,'DT1002','LASHKARA DETERGENT 350/24','CRTN',250,0,0,0,0,0,,
102,2,'DT1001','LASHKARA DETERGENT 55/48','CRTN',300,0,0,0,0,0,,
102,3,'DW2001','RING DISHWASH GOLA 130/36','CRTN',200,0,0,0,0,0,,
103,1,'DW2001','RING DISHWASH GOLA 130/36','CRTN',200,0,0,0,0,0,,
103,2,'DW2002','RING DISHWASH 130/72','CRTN',50,0,0,0,0,0,,
103,3,'DW2003','RING DISHWASH 260/36','CRTN',30,0,0,0,0,0,,
104,1,'DW2005','RING DISHWASH 130/36','CRTN',100,0,0,0,0,0,,
105,1,'DW2001','RING DISHWASH GOLA 130/36','CRTN',260,0,0,0,0,0,,
105,2,'DT1002','LASHKARA DETERGENT 350/24','CRTN',240,0,0,0,0,0,,
105,3,'DT1001','LASHKARA DETERGENT 55/48','CRTN',200,0,0,0,0,0,,
106,1,'DW1001','TRAIN DISHWASH 130/72','CRTN',100,0,0,0,0,0,,
106,2,'DW1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
106,3,'DW2004','RING DISHWASH GOLA 160/36','CRTN',100,0,0,0,0,0,,
106,4,'DW2002','RING DISHWASH 130/72','CRTN',100,0,0,0,0,0,,
107,1,'DW2002','RING DISHWASH 130/72','CRTN',100,0,0,0,0,0,,
107,2,'DW2003','RING DISHWASH 260/36','CRTN',50,0,0,0,0,0,,
107,3,'DW2001','RING DISHWASH GOLA 130/36','CRTN',50,0,0,0,0,0,,
107,4,'DT1002','LASHKARA DETERGENT 350/24','CRTN',5,0,0,0,0,0,,
107,5,'DT1004','LASHKARA DETERGENT 800/10','CRTN',5,0,0,0,0,0,,
108,1,'DW2001','RING DISHWASH GOLA 130/36','CRTN',2000,0,0,0,0,0,,
108,2,'DT2004','TRAIN DETERGENT 850/12','BAG',600,0,0,0,0,0,,
108,3,'DT2005','TRAIN DETERGENT 425/24','BAG',600,0,0,0,0,0,,
109,1,'DT1004','LASHKARA DETERGENT 800/10','CRTN',100,0,0,0,0,0,,
109,2,'DT1002','LASHKARA DETERGENT 350/24','CRTN',50,0,0,0,0,0,,
109,3,'DT1003','LASHKARA DETERGENT 4KG /10','CRTN',20,0,0,0,0,0,,
109,4,'DW1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
110,1,'DT1002','LASHKARA DETERGENT 350/24','CRTN',100,0,0,0,0,0,,
111,1,'DW1001','TRAIN DISHWASH 130/72','CRTN',50,0,0,0,0,0,,
111,2,'DW1002','TRAIN DISHWASH 260/36','CRTN',120,0,0,0,0,0,,
112,1,'DT1003','LASHKARA DETERGENT 4KG /10','CRTN',30,0,0,0,0,0,,
112,2,'DT1002','LASHKARA DETERGENT 350/24','CRTN',30,0,0,0,0,0,,
112,3,'DW1001','TRAIN DISHWASH 130/72','CRTN',30,0,0,0,0,0,,
112,4,'DW9001','HAPPY DISHWASH LIQUID 500ML/12','CRTN',5,0,0,0,0,0,,
113,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',525,0,0,0,0,0,,
113,2,'DW1003','TRAIN DISHWASH 130/36','CRTN',210,0,0,0,0,0,,
113,3,'DT1002','LASHKARA DETERGENT 350/24','CRTN',50,0,0,0,0,0,,
113,4,'DT1004','LASHKARA DETERGENT 800/10','CRTN',50,0,0,0,0,0,,
113,5,'DT9002','JAGMAG DETERGENT 850/12','CRTN',20,0,0,0,0,0,,
114,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',78,0,0,0,0,0,,
114,2,'DW1003','TRAIN DISHWASH 130/36','CRTN',416,0,0,0,0,0,,
114,3,'DT1002','LASHKARA DETERGENT 350/24','CRTN',200,0,0,0,0,0,,
114,4,'DT1004','LASHKARA DETERGENT 800/10','CRTN',100,0,0,0,0,0,,
114,5,'DT1001','LASHKARA DETERGENT 55/48','CRTN',250,0,0,0,0,0,,
114,6,'DT9002','JAGMAG DETERGENT 850/12','CRTN',20,0,0,0,0,0,,
114,7,'DT9005','JAGMAG DETERGENT 425/24','CRTN',20,0,0,0,0,0,,
115,1,'DW2005','RING DISHWASH 130/36','CRTN',1072,0,0,0,0,0,,
116,1,'DW7002','TIGON DISHWASH 230/36','CRTN',500,0,0,0,0,0,,
117,1,'DW9001','HAPPY DISHWASH LIQUID 500ML/12','CRTN',20,1020,20400,0,0,20400,,
117,2,'DT9002','JAGMAG DETERGENT 850/12','CRTN',21,1000,21000,0,0,21000,,
117,3,'DT9005','JAGMAG DETERGENT 425/24','CRTN',11,1000,11000,0,0,11000,,
117,4,'DT9004','JAGMAG DETERGENT 75/120','CRTN',6,950,5700,0,0,5700,,
117,5,'DW1001','TRAIN DISHWASH 130/72','CRTN',10,520,5200,0,0,5200,,
118,1,'dw1003','TRAIN DISHWASH 130/36','CRTN',364,0,0,0,0,0,,
118,2,'dw1002','TRAIN DISHWASH 260/36','CRTN',104,0,0,0,0,0,,
118,3,'DT1002','LASHKARA DETERGENT 350/24','CRTN',100,0,0,0,0,0,,
118,4,'DT9002','JAGMAG DETERGENT 850/12','CRTN',200,0,0,0,0,0,,
119,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',104,0,0,0,0,0,,
119,2,'DW1003','TRAIN DISHWASH 130/36','CRTN',104,0,0,0,0,0,,
119,3,'DT1004','LASHKARA DETERGENT 800/10','CRTN',20,0,0,0,0,0,,
119,4,'DT1002','LASHKARA DETERGENT 350/24','CRTN',20,0,0,0,0,0,,
119,5,'DT9002','JAGMAG DETERGENT 850/12','CRTN',20,0,0,0,0,0,,
119,6,'DT9005','JAGMAG DETERGENT 425/24','CRTN',20,0,0,0,0,0,,
119,7,'DT9010','JAGMAG DETERGENT 70/120','BAG',30,0,0,0,0,0,,
120,1,'dw1002','TRAIN DISHWASH 260/36','CRTN',50,0,0,0,0,0,,
121,1,'DT1005','LASHKARA DETERGENT 55/72','CRTN',200,0,0,0,0,0,,
121,2,'DT1002','LASHKARA DETERGENT 350/24','CRTN',200,0,0,0,0,0,,
122,1,'DT1002','LASHKARA DETERGENT 350/24','CRTN',600,0,0,0,0,0,,
122,2,'DT1001','LASHKARA DETERGENT 55/48','CRTN',500,0,0,0,0,0,,
122,3,'DT1004','LASHKARA DETERGENT 800/10','CRTN',50,0,0,0,0,0,,
122,4,'DW1002','TRAIN DISHWASH 260/36','CRTN',100,0,0,0,0,0,,
122,5,'DW1001','TRAIN DISHWASH 130/72','CRTN',100,0,0,0,0,0,,
122,6,'DW2003','RING DISHWASH 260/36','CRTN',50,0,0,0,0,0,,
122,7,'DW2002','RING DISHWASH 130/72','CRTN',50,0,0,0,0,0,,
123,1,'DT2002','TRAIN DETERGENT 5KG  BAG','PCS',200,0,0,0,0,0,,
123,2,'DW1001','TRAIN DISHWASH 130/72','CRTN',300,0,0,0,0,0,,
123,3,'DW1002','TRAIN DISHWASH 260/36','CRTN',50,0,0,0,0,0,,
123,4,'DW2006','RING DISHWASH 140/36','CRTN',100,0,0,0,0,0,,
123,5,'DT1004','LASHKARA DETERGENT 800/10','CRTN',50,0,0,0,0,0,,
123,6,'DT1002','LASHKARA DETERGENT 350/24','CRTN',75,0,0,0,0,0,,
123,7,'DT1001','LASHKARA DETERGENT 55/48','CRTN',100,0,0,0,0,0,,
123,8,'DW1008','TRAIN DISHWASH LONGBAR 260/24','CRTN',25,0,0,0,0,0,,
124,1,'DW1001','TRAIN DISHWASH 130/72','CRTN',50,0,0,0,0,0,,
124,2,'DW1002','TRAIN DISHWASH 260/36','CRTN',25,0,0,0,0,0,,
124,3,'DW2008','RING DISHWASH GOLA 130/48','CRTN',650,0,0,0,0,0,,
125,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',200,0,0,0,0,0,,
125,2,'DT1004','LASHKARA DETERGENT 800/10','CRTN',100,0,0,0,0,0,,
125,3,'DT1003','LASHKARA DETERGENT 4KG /10','CRTN',20,0,0,0,0,0,,
126,1,'DW1002','TRAIN DISHWASH 260/36','CRTN',250,0,0,0,0,0,,
126,2,'DW1001','TRAIN DISHWASH 130/72','CRTN',100,0,0,0,0,0,,
127,1,'DT1004','LASHKARA DETERGENT 800/10','CRTN',100,0,0,0,0,0,,
127,2,'DT1003','LASHKARA DETERGENT 4KG /10','CRTN',20,0,0,0,0,0,,
127,3,'DW9001','HAPPY DISHWASH LIQUID 500ML/12','CRTN',26,0,0,0,0,0,,
127,4,'DT2003','TRAIN DETERGENT 10KG','BAG',50,0,0,0,0,0,,
128,1,'DT1003','LASHKARA DETERGENT 4KG /10','CRTN',5,0,0,0,0,0,,
128,2,'DT2003','TRAIN DETERGENT 10KG','BAG',80,0,0,0,0,0,,
129,1,'DT9002','JAGMAG DETERGENT 850/12','CRTN',21,0,0,0,0,0,,
129,2,'DT9005','JAGMAG DETERGENT 425/24','CRTN',11,0,0,0,0,0,,
129,3,'DT9004','JAGMAG DETERGENT 75/120','CRTN',6,0,0,0,0,0,,
