10159,13,'PR0008','PAPER REEL SIZE 29','KG',47,553,25991,0,0,0,
10159,14,'PR0005','PAPER REEL SIZE 30','KG',47,573,26931,0,0,0,
10159,15,'PR0005','PAPER REEL SIZE 30','KG',47,560,26320,0,0,0,
10159,16,'PR0005','PAPER REEL SIZE 30','KG',47,564,26508,0,0,0,
10159,17,'PR0008','PAPER REEL SIZE 29','KG',47,517,24299,0,0,0,
10160,1,'RM0017','SILICATE','KG',18,1757,31626,0,0,0,
10161,1,'RAP001','RAPER TRAIN DISHWASH 260 GRM','KG',475,103.3,49068,0,0,0,
10162,1,'RM0007','SALT','KG',4.4,10000,44000,0,0,0,
10163,1,'MBP001','MARBLE POWDER','KG',1.8,35000,63000,0,0,0,
10164,1,'RM0017','SILICATE','KG',18,1797,32346,0,0,0,
10165,1,'RM0002','SODA ASH','KG',53.18,10000,531800,0,0,0,
10166,1,'RAP001','RAPER TRAIN DISHWASH 260 GRM','KG',475,710.25,337369,0,0,0,
10167,1,'PR0021','PAPER REEL SIZE 35','KG',44,634,27896,0,0,0,
10167,2,'PR0017','PAPER REEL SIZE 26','KG',44,469,20636,0,0,0,
10167,3,'PR0012','PAPER REEL SIZE 28','KG',44,537,23628,0,0,0,
10167,4,'PR0017','PAPER REEL SIZE 26','KG',44,486,21384,0,0,0,
10167,5,'PR0011','PAPER REEL SIZE 24','KG',44,443,19492,0,0,0,
