10,65,'PBB065','BOX BOARD 25*40 230 GRAM',-1424.16,,,0,0
10,66,'PBB066','BOX BOARD 32*26 230 GRAM',-617,,,0,0
10,67,'PBB067','BOX BOARD 23*35 230 GRAM',-549,,,0,0
10,68,'PBB068','BOX BOARD 19*38 230 GRAM',-256.66,,,0,0
10,69,'PBB069','BOX BOARD 22*31 230 GRAM',-525.88,,,0,0
10,70,'PBB070','BOX BOARD 34*28 230 GRAM',-720,,,0,0
10,71,'PBB071','BOX BOARD 28*25 230 GRAM',-581.45,,,0,0
10,72,'PBB072','BOX BOARD 36*28 230 GRAM',-793,,,0,0
10,73,'PBB073','BOX BOARD 25*31 230 GRAM',-529,,,0,0
10,74,'PBB074','BOX BOARD 37*27 230 GRAM',-860,,,0,0
10,75,'PBB075','BOX BOARD 25*39 230 GRAM',-1923.9,,,0,0
10,76,'PBB076','BOX BOARD 28*38 230 GRAM',-3960.23,,,0,0
10,77,'PBB077','BOX BOARD 33*24 230 GRAM',-2174.4,,,0,0
10,78,'PBB078','BOX BOARD 18*35 230 GRAM',-50.51,,,0,0
10,79,'PBB079','BOX BOARD 21*31 230 GRAM',-830.54,,,0,0
10,80,'PBB080','BOX BOARD 28*28 230 GRAM',-1291.81,,,0,0
10,81,'PBB081','BOX BOARD 28*24  230 GRAM',-3669,,,0,0
10,82,'PBB082','BOX BOARD 28*33 230 GRAM',-1234,,,0,0
10,83,'PBB083','BOX BOARD 18*38 210 GRAM',138.74,,,0,0
10,84,'PBB084','BOX BOARD 17*38 230 GRAM',143.79,,,0,0
10,85,'PBB085','BOX BOARD 19*38 210 GRAM',-147.06,,,0,0
10,86,'PBB087','BOX BOARD 20*40.5 210 GRAM',-110.14,,,0,0
10,87,'PBB088','BOX BOARD 23*32.5 210 GRAM',-354.22,,,0,0
10,88,'PBB089','BOX BOARD 34*24.5 210 GRAM',-22.13,,,0,0
10,89,'PBB090','BOX BOARD 35*24 210 GRAM',-353.21,,,0,0
10,90,'PBB091','BOX BOARD 22*33 230 GRAM',-215.94,,,0,0
10,91,'PBB093','BOX BOARD 23*30 230 GRAM',-255.81,,,0,0
10,92,'PBB094','BOX BOARD 28*34 230 GRAM',-282.95,,,0,0
10,93,'PBB095','BOX BOARD 32*25 230 GRAM',-819,,,0,0
10,94,'PBB096','BOX BOARD 33*28 230 GRAM',-767.72,,,0,0
10,95,'PBB098','BOX BOARD 19*39.5 230 GRAM',-67.17,,,0,0
10,96,'PBB099','BOX BOARD 19*40 230GRAM',-372.3,,,0,0
10,97,'PBB101','BOX BOARD 18*38 230 GRAM',81.2,,,0,0
10,98,'PBB102','BOX BOARD 22*30 230 GRAM',88.14,,,0,0
10,99,'PBB103','BOX BOARD 16*32 210 GRAM',624.31,,,0,0
10,100,'PBB105','BOX BOARD 16*38 210 GRAM',148.27,,,0,0
10,101,'PBB106','BOX BOARD 17*30 210 GRAM',338.57,,,0,0
10,102,'PBB107','BOX BOARD 17*37 210 GRAM',272.7,,,0,0
10,103,'PBB108','BOX BOARD 19*28 250 GRAM',386.13,,,0,0
10,104,'PBB109','BOX BOARD 17*30 250 GRAM',329.03,,,0,0
10,105,'PBB110','BOX BOARD 21*34 250 GRAM',57.58,,,0,0
10,106,'PBB111','BOX BOARD 18*37 120 GRAM',128.9,,,0,0
11,1,'PCR002','CORRUGATION ROLL SIZE 20',6,,,0,0
11,2,'PCR003','CORRUGATION ROLL SIZE 21',10,,,0,0
11,3,'PCR004','CORRUGATION ROLL SIZE 23',39,,,0,0
11,4,'PCR005','CORRUGATION ROLL SIZE 24',48,,,0,0
11,5,'PCR006','CORRUGATION ROLL SIZE 25',46,,,0,0
11,6,'PCR007','CORRUGATION ROLL SIZE 26',39,,,0,0
11,7,'PCR008','CORRUGATION ROLL SIZE 27',12,,,0,0
11,8,'PCR009','CORRUGATION ROLL SIZE 29',51,,,0,0
11,9,'PCR010','CORRUGATION ROLL SIZE 29.5',72,,,0,0
11,10,'PCR011','CORRUGATION ROLL SIZE 30',89,,,0,0
11,11,'PCR012','CORRUGATION ROLL SIZE 31',90,,,0,0
11,12,'PCR013','CORRUGATION ROLL SIZE 34',39,,,0,0
11,13,'PCR014','CORRUGATION ROLL SIZE 35',2,,,0,0
11,14,'PCR015','CORRUGATION ROLL SIZE 36',120,,,0,0
11,15,'PCR016','CORRUGATION ROLL SIZE 37',98,,,0,0
11,16,'PCR017','CORRUGATION ROLL SIZE 38',50,,,0,0
11,17,'PCR018','CORRUGATION ROLL SIZE 38.5',8,,,0,0
11,18,'PCR001','CORRUGATION ROLL SIZE 19',160,,,0,0
12,1,'PAC005','A.H CUP & SAUCER 4 DOZAN MASTER BOX C1 P3 LN',25,'PCS',,0,0
12,2,'PAC006','A.H CUP & SAUCER 6 PIECE PURPLE MEDIUM BOX C4 P3 LY',3,,,0,0
12,3,'PAC010','A.H 4 DOZAN MASTER ROUND LARGE BOX C4 P3 LN',-1,,,0,0
12,4,'PAC012','A.H MUG 6 PIECE KHAKI BOX C1 P3 LN',295,,,0,0
12,5,'PAC013','A.H MUG 8 DOZAN KHAKI BOX C1 P5 LN',19,,,0,0
12,6,'PAC021','A.H CUP & SAUCER 6 PIECE LARGE KHAKI BOX CN P3 LN',50,,,0,0
12,7,'PAC025','A.H CUP & SAUCER NO.4 KHAKI CN P3 LN ',-8,,,0,0
12,8,'PAC026','A.H CUP & SAUCER NO.4 BOLAN CRTN KHAKI CN P3 LN',224,,,0,0
12,9,'PAC027','A.H CUP  & SAUCER NO.4 BOLAN  6PCS NEW',-12,,,0,0
13,1,'PDF008','DECENT CEILING BLADE SHAYAN BOX C4 P3 LN',-113,'PCS',,0,0
13,2,'PDF009','DECENT CEILING BLADE PASSION BOX C4 P3 LN',30,'PCS',,0,0
13,3,'PDF010','DECENT CEILING BLADE ANTEEK JADEED BOX C4 P3 LN',209,'PCS',,0,0
13,4,'PDF011','DECENT CEILING BLADE ANTEEK DECENT BOX C4 P3 LN',-162,'PCS',,0,0
13,5,'PDF012','DECENT CEILING BLADE DELUX JADEED BOX C4 P3 LN',84,'PCS',,0,0
13,6,'PDF013','DECENT CEILING BLADE CRYSTAL BOX C4 P3 LN',13,'PCS',,0,0
13,7,'PDF015','DECENT SUPER POWER PEDISTAL BODY GREEN C4 P5 LY',25,'PCS',,0,0
13,8,'PDF017','DECENT SUPER POWER PEDISTAL BODY BLACK  C4 P5 LY',-40,'PCS',,0,0
13,9,'PDF019','DECENT SUPER POWER PEDISTAL BODY WHITE  C4 P5 LY',-14,'PCS',,0,0
13,10,'PDF020','DECENT SUPER POWER ROD GREEN BOX  C4 P3 LN',-25,'PCS',,0,0
13,11,'PDF021','DECENT SUPER POWER H-R ROD GREEN BOX  C4 P3 LN',50,'PCS',,0,0
13,12,'PDF025','DECENT SUPER POWER BASE GREEN BOX  C4 P3 LN',177,'PCS',,0,0
13,13,'PDF027','DECENT SUPER POWER BASE BLACK BOX  C4 P3 LN',29,'PCS',,0,0
13,14,'PDF029','DECENT SUPER POWER BASE WHITE  BOX C4 P3 LN',-26,'PCS',,0,0
13,15,'PDF033','DECENT CEILING BLADE GENERAL MODEL BOX C4 P3 LN',-522,'PCS',,0,0
13,16,'PDF005','DECENT CEILING BODY DELUX JADEED  BOX C4 P5 LY',-5,,,0,0
13,17,'PDF022','DECENT SUPER POWER ROD BLACK BOX  C4 P3 LN',-16,,,0,0
13,18,'PDF028','DECENT SUPER POWER H-R BASE BLACK  BOX  C4 P3 LN',-54,,,0,0
13,19,'PDF030','DECENT BLADE BOX LARGE 10IN1 CN P3 LN',-150,,,0,0
13,20,'PDF032','DECENT CEILING BODY GENERAL MODEL BOX C4 P5 LY',-403,,,0,0
14,1,'PGF001','GUJRAT PEDISTAL BODY GREEN BOX C4 P5 LY',-31,,,0,0
14,2,'PGF002','GUJRAT PAK AISA PEDISTAL BODY BOX C4 P5 LY',-13,,,0,0
14,3,'PGF003','GUJRAT PEDISTAL ROD GREEN C4 P3 LN',122,,,0,0
14,4,'PGF004','GUJRAT PAK ASIA PEDISTAL ROD C4 P3 LN',-1,,,0,0
14,5,'PGF005','GUJRAT PEDISTAL BASE GREEN C4 P3 LN',-166,,,0,0
14,6,'PGF006','GUJRAT PAK ASIA PEDISTAL BASE C4 P3 LN',-15,,,0,0
14,7,'PGF007','GUJRAT CEILING BODY GREEN BOX C4 P5 LY',8,,,0,0
14,8,'PGF012','GUJRAT CEILING BLADE AC/DC NEW BOX C4 P3 LN',-61,,,0,0
14,9,'PGF013','TESCO PEDISTAL BODY  BOX C4 P5 LY',5,,,0,0
15,1,'PIF004','IKEA CEILING UNIVERSAL BODY BLACK BOX C4 P5 LY',1,,,0,0
15,2,'PIF008','IKEA CEILING UNIVERSAL BLADE BLACK BOX C4 P3 LY',42,,,0,0
15,3,'PIF013','IKEA PEDISTAL ROD 24" BOX C4 P3 LN',-11,,,0,0
15,4,'PIF014','IKEA T.C.P PEDISTAL ROD BOX C4 P3 LN',11,,,0,0
15,5,'PIF020','IKEA CEILING REHAN BLADE BOX C4 P3 LN',8,,,0,0
16,1,'PMF006','TAJ CEILING BODY C4 P5 LY',-25,,,0,0
16,2,'PMF010','MERCEDES CEILING BODY GALAXY MODEL P5 C4 LY',1,,,0,0
16,3,'PMF011','MERCEDES PEDISTAL BODY 24'''' GREEN P5 C4 LY',1,,,0,0
16,4,'PMF012','MERCEDES PEDISTAL ROD 24'''' GREEN P5 C4 LN',-1,,,0,0
16,5,'PMT001','MAGNET TILE GRAOUT BOX CN P5 LN',1,,,0,0
17,1,'PSM001','VANEEZA FRUTI SOAP LEMON 48PCS C4 P3 LN',14,'PCS',,0,0
18,1,'PTF001','TARANUM PEDISTAL BODY 24" BLUE BOX C4 P5 LY',-5,,,0,0
18,2,'PTF003','TARANUM PEDISTAL BASE BLUE BOX C4 P3 LN',-207,,,0,0
18,3,'PTF004','TARANUM PEDISTAL BASE RED BOX C4 P3 LN',-2,,,0,0
18,4,'PTF005','TARANUM PEDISTAL ROD BLUE BOX C4 P3 LN',-253,,,0,0
18,5,'PTF006','TARANUM PEDISTAL ROD RED BOX C4 P3 LN',-1,,,0,0
18,6,'PTF008','TARANUM SOLAR PEDISTAL ROD 18" BOX C4 P3 LN',256,,,0,0
