id,code,name,product_type,warehouse_qty
514,CLY352,SUPER ENERGY BISCUIT GOOD TIME RS#5+10,finished,0.0
515,CLY353,ALIZA DETERGENT 500GRAM,finished,0.0
516,CLY354,HAPPY DISHWASH LIQUID 3 COLOR,finished,0.0
517,CLY355,CHILLI GARLIC SPICY SAUCE 4KG,finished,0.0
518,CLY356,AL HAFEEZ SEEDS,finished,0.0
519,CLY357,MIX 6 VARITY BISCUITS,finished,0.0
520,CLY358,SUPER BISCUITS 6 VARITY,finished,0.0
521,CLY359,KAMAL  SPECIAL TEA 5KG,finished,0.0
522,CLY360,MACHLI FRY SNACKS SPICY MASALA,finished,0.0
523,CLY361,CHILLI GARLLIC SAUCE FRENCH CHOICE 9+-1,finished,0.0
524,CLY362,HAPPY DETERGENT 2KG,finished,0.0
525,CLY363,HAPPY DETERGENT RS.50,finished,0.0
526,CLY364,CHILLI GRALIC SAUCE 10G+-,finished,0.0
527,CLY365,WOW CHOCCLATE RS#5,finished,0.0
528,CLY366,HAPPY REFINED IODIZED SALT 800GRAM,finished,0.0
529,CLY367,TRAIN SOAP,finished,0.0
530,CLY368,SAHIL HYBRID RICE SEEDS 3KG,finished,0.0
531,CLY369,MIX CHOCOLATE 4 VARITIES,finished,0.0
534,CLY372,KAPTAN DETERGENT RS-50,finished,0.0
535,CLY373,TABLE SALT 800GRAM,finished,0.0
536,CLY374,AB RAJ HYBRID RICE SEEDS F1-5KG,finished,0.0
537,CLY375,JAGMAG DETEREGENT 10KG,finished,0.0
538,CLY376,HAPPY DETERGENT RS.10,finished,0.0
539,CLY377,SERVIS S-3 GENUNINE PARTS,finished,0.0
540,CLY378,AKHROT DETERGENT RS.10,finished,0.0
542,CLY380,YOGURT FULL CREAM 1KG,finished,0.0
543,CLY381,AL MAZHAR DW BAR LEMON POWER,finished,0.0
544,CLY382,AL MAZHAR DW BAR LONG BAR,finished,0.0
545,CLY383,BULBUL FLAWLESS LAUNDRY SOLUTION,finished,0.0
546,CLY384,BULBUL LAUNDRY D/T RS.50,finished,0.0
547,CLY385,BULBUL LAUNDRY D/T RS.100,finished,0.0
548,CLY386,BULBUL LAUNDRY D/T 3KG,finished,0.0
549,CLY387,GN DETERGENT POWDER 500GRAM,finished,0.0
550,CLY388,FOODLEY MIX PICKLES,finished,0.0
551,CLY389,PETROVA GOLD LE-600 LITHUM,finished,0.0
552,CLY390,SUBHANI SEEDS,finished,0.0
553,CLY391,GN DETERGENT POWDER 1KG,finished,0.0
555,CLY393,TABASUM CONE MEHNDI,finished,0.0
556,CLY394,VIP WASH 1KG,finished,0.0
557,CLY395,SAFA 92 ONION SEEDS 1KG,finished,0.0
558,CLY396,ROZAN SEEDS F1 5KG,finished,0.0
559,CLY397,PARAS DETERGENT,finished,0.0
560,CLY398,RAVI SUPER CROP SUPPLEMENT 3KG,finished,0.0
564,CLY402,HUMBER DETERGENT FOR AUTOMATIC MACHINE 3KG,finished,0.0
565,CLY403,HUMBER DETERGENT REMOVE TOUGH STAINS 3KG,finished,0.0
566,CLY404,HUMBER DETERGENT REMOVE TOUGH STAIN 5KG,finished,0.0
567,CLY405,HUMBER DETERGENT REMOVE TOUGH STAIN 1KG,finished,0.0
568,CLY406,HUMBER CLEAN DISHWASH LIQUID,finished,0.0
569,CLY407,PAK EGGS SIMPLY EGGRANDIZAD 12 GRADE,finished,0.0
571,CLY409,CLEAN SPRING DETERGENT 1 KG,finished,0.0
572,CLY410,CLEAN SPRING DETERGENT 500gm,finished,0.0
573,CLY411,KULFI,finished,0.0
574,CLY412,MILK  PASTEURIZED HOMOGENIZED,finished,0.0
575,CLY413,PARAS SOAP SPECIAL QUALITY,finished,0.0
576,CLY414,FLAVO FOOD HERBS SPEICES - LARGE,finished,0.0
577,CLY415,FLAVO FOOD HERBS SPEICES - MEDIUM,finished,0.0
578,CLY416,FLAVO FOOD HERBS SPEICES - SMALL,finished,0.0
579,CLY417,SERVIS GENUINE PARTS REDLINE SPROCKET DRIVE,finished,0.0
580,CLY418,SERVIS GENUINE PARTS SPROCKET DRIVEN RED LINE,finished,0.0
581,CLY419,AGRO SEED 1KG,finished,0.0
582,CLY420,K-DAILY COOK WITH LOVE - SMALL,finished,0.0
583,CLY421,K-DAILY COOK WITH LOVE - MEDIUM,finished,0.0
584,CLY422,K-DAILY COOK WITH LOVE - LARGE,finished,0.0
585,CLY423,FLAVO SALT 800GM,finished,0.0
586,CLY424,S-3 GENUNINE PARTS SMALL,finished,0.0
587,CLY425,CLEAN SPRING DETERGENT POWDER 2KG,finished,0.0
588,CLY426,SHAHRAAN DISHWASH SMALL,finished,0.0
589,CLY427,SHAHRAAN DISHWASH MEDIUM,finished,0.0
590,CLY428,DURRE MOTO PARTS 3-00-18,finished,0.0
591,CLY429,SAFA ITTIHAD BLEACHING LIQUID,finished,0.0
592,CLY430,SAFA ITTIHAD BLEACHING LIQUID 1000ML,finished,0.0
593,CLY431,HAPPY DETERGENT BAR 24PCS (CTN LAMINATION),finished,0.0
594,CLY432,HAPPY DETERGENT BAR RS.50 (NEW GREEN),finished,0.0
595,CLY433,HUMBER WHITE BLEACHING LIQUID,finished,0.0
596,CLY434,HUMBER SURFACE CLEANER  LIQUID,finished,0.0
598,CLY436,DAMBER RUBBER 70CC,finished,0.0
600,CLY438,LOVE TOFFEE 6G+-1G,finished,0.0
601,CLY439,CHEETA BICYCLE TUBE 28*1.5,finished,0.0
602,CLY440,SHAHRAN DETERGENT 1KG,finished,0.0
603,CLY441,SHAHRAN DETERGENT 500GRAM,finished,0.0
604,CLY442,SHAHRAN DETERGENT RS.10,finished,0.0
605,CLY443,SHAHRAN DETERGENT RS.50,finished,0.0
606,CLY444,SHAHRAN DETERGENT RS.100,finished,0.0
607,CLY445,EMPIRE SEEDS SMALL,finished,0.0
608,CLY446,EMPIRE SEEDS MEDIUM,finished,0.0
609,CLY447,MOTORCYCLE CHAIN & SPROCKET KIT,finished,0.0
610,CLY448,CC LAUNDRY SOAP,finished,0.0
611,CLY449,RING SOAP SPECIAL QUALITY 4PACK,finished,0.0
613,CLY451,PREMIUM MIX NIMKO,finished,0.0
614,CLY452,KICK NASWAR,finished,0.0
615,CLY453,HAZMOO CANDY,finished,0.0
616,CLY454,KAPTAN DETERGENT 1KG,finished,0.0
617,CLY455,LUCKY SNACKS,finished,0.0
619,CLY457,KAPTAN DISHWASH RS.20,finished,0.0
620,CLY458,KAPTAN DISHWASH RS.50,finished,0.0
621,CLY459,BOOST GLOW DETERGENT 1KG,finished,0.0
622,CLY460,BOOST GLOW DETERGENT 500GRAM,finished,0.0
623,CLY461,BOOST GLOW DETERGENT RS.50,finished,0.0
624,CLY462,BOOST GLOW DETERGENT RS.10,finished,0.0
625,CLY463,BOOST GLOW DETERGENT RS.20,finished,0.0
626,CLY464,BLUE SHINE DETERGENT 1KG,finished,0.0
627,CLY465,BLUE SHINE DETERGENT 500GRAM,finished,0.0
628,CLY466,BLUE SHINE DETERGENT RS.10,finished,0.0
629,CLY467,PETAL CLASSIC+SAMARA GOLD RS.50,finished,0.0
630,CLY468,S-3 GENUINE PART LARGE NEW,finished,0.0
631,CLY469,WAVY DETERGENT POWDER,finished,0.0
632,CLY470,PARADIZE FINE BONE CHINA BOX,finished,0.0
633,CLY471,TURKY GOLD DETERGENT RS.50,finished,0.0
634,CLY472,TURKY GOLD DETERGENT 1KG,finished,0.0
635,CLY473,SERVIC SIL TYRE,finished,0.0
636,CLY474,SERVIC GRAPHS 949,finished,0.0
637,CLY475,SERVIC GRAPHS 925,finished,0.0
638,CLY476,SERVIC GRAPHS 932,finished,0.0
639,CLY477,LASHKARA DETERGENT RS.50,finished,0.0
640,CLY478,LASHKARA DETERGENT RS.100,finished,0.0
641,CLY479,ACNE CARE SHAMPO,finished,0.0
643,CLY481,INSAAF SEEDS SMALL,finished,0.0
644,CLY482,INSAAF SEEDS MEDIUM,finished,0.0
645,CLY483,SERVIC GRAPHS 918,finished,0.0
647,CLY485,GHOUSIA FAN,finished,0.0
718,CPP001,CPP MTZ 735MM 25MICRON,finished,0.0
719,CPP002,CPP MTZ 740MM 20MICRON,finished,0.0
720,CPP003,CPP MTZ 915MM 25MICRON,finished,0.0
721,CT-002,"CLEAR TAP 2""",finished,0.0
722,CT001,"CLEAR TAP 2""",finished,0.0
723,CT002,"PAPER TAP 1""",finished,0.0
724,CT003,PLASTIC PACKING DORI,finished,0.0
725,CT004,PP STRAPPING ROLLS,finished,0.0
726,DR0001,SHAMPO BASE DRUM,finished,0.0
727,DSA001,DHAMA SADA CARTON,finished,0.0
728,DSN001,Dilse Nimko Big Size,finished,0.0
729,DSN002,Dilse Nimko Small Size,finished,0.0
733,DT0004,BRILLO DETERGENT 50/120,finished,0.0
734,DT0005,BRILLO DETERGENT 4KG,finished,0.0
736,DT0007,BRILLO DETERGENT 10KG 10AD,finished,0.0
737,DT0008,BRILLO DETERGENT 700/12,finished,0.0
738,DT006,BAHAR DISHWASH 85/48,finished,0.0
745,DT1007,LASHKARA DETERGENT 55/36,finished,0.0
746,DT1008,LASHKARA DETERGENT 900/10,finished,0.0
748,DT1010,LASHKARA DETERGENT PLANT 30/120,finished,0.0
749,DT1011,LASHKARA DETERGENT PLANT 4 KG/6,finished,0.0
750,DT1012,LASHKARA DETERGENT PLANT 225/24,finished,0.0
751,DT1013,LASHKARA DETERGENT PLANT 450/12,finished,0.0
752,DT1014,LASHKARA DETERGENT PLANT 55/72,finished,0.0
753,DT1015,LASHKARA DETERGENT 300/12,finished,0.0
754,DT1016,LASHKARA DETERGENT 700/5+TIKKI,finished,0.0
756,DT1018,LASHKARA DETERGENT 225/24,finished,0.0
757,DT1019,LASHKARA DETERGENT 700/12,finished,0.0
758,DT1020,LASHKARA DETERGENT PLANT 900/12 10A.D,finished,0.0
759,DT1021,LASHKARA DETERGENT PLANT 450/24 10A.D,finished,0.0
761,DT1023,LASHKARA DETERGENT 4KG 16AD,finished,0.0
762,DT1024,LASHKARA DETERGENT 70/84 PLANT,finished,0.0
763,DT1025,LASHKARA DETERGENT 800/10 10AD,finished,0.0
765,DT1027,LASHKARA DETERGENT 65/120 10AD,finished,0.0
766,DT1028,LASHKARA DETERGENT 325/12,finished,0.0
768,DT1030,LASHKARA DETERGENT 300/24 10A.D,finished,0.0
769,DT1031,LASHKARA DETERGENT 600/12 10A.D,finished,0.0
770,DT1032,LASHKARA DETERGENT 40/120 10A.D,finished,0.0
771,DT1033,LASHKARA DETERGENT (800/12),finished,0.0
772,DT1034,LASHKARA DETERGENT 70/120,finished,0.0
773,DT1035,LASHKARA DETERGENT 600/12,finished,0.0
774,DT1036,LASHKARA DETERGENT 15 KG 13A.D,finished,0.0
776,DT1038,LASHKARA DETERGENT 20KG,finished,0.0
777,DT1039,LASHKARA DETERGENT 250/24,finished,0.0
778,DT1040,LASHKARA DETERGENT 5KG 10AD,finished,0.0
779,DT1041,LASHKARA DETERGENT 230/24,finished,0.0
780,DT1042,LASHKARA DETERGENT 460/12,finished,0.0
781,DT1043,LASHKARA DETERGENT 700/15 (POWDER),finished,0.0
782,DT1044,LASHKARA DETERGENT 350/30 (POWDER),finished,0.0
783,DT1045,LASHKARA DETERGENT 50/120 (POWDER),finished,0.0
784,DT1046,LASHKARA DETERGENT 5KG (POWDER),finished,0.0
785,DT1047,LASHKARA DETERGENT 4KG (POWDER),finished,0.0
787,DT1049,LASHKARA DETEREGENT 20KG 7A.D,finished,0.0
788,DT1050,LASHKARA DETERGENT 750/10 16 A.D,finished,0.0
789,DT1051,LASHKARA DETERGENT 380/12,finished,0.0
790,DT1052,LASHKARA DETERGENT 160/24,finished,0.0
792,DT1054,LASHKARA DETERGENT 420/12,finished,0.0
797,DT1059,LASHKARA DETERGENT 700/10,finished,0.0
799,DT1061,LASHKARA DETERGENT 190/24,finished,0.0
802,DT1064,LASHKARA DETERGENT 20KG 10A.D,finished,0.0
804,DT1066,LASHKARA DETERGENT 1000GRAM,finished,0.0
806,DT1068,LASHKARA DETERGENT 5KG 7A.D,finished,0.0
807,DT1069,LASHKARA DETEREGENT 200/48,finished,0.0
808,DT1070,LASHKARA DETERGENT 225/48 10A.D,finished,0.0
809,DT1071,LASHKARA DETERGENT 450/24 10A.D,finished,0.0
810,DT1072,LASHKARA DETERGENT 25/144,finished,0.0
811,DT1073,LASHKARA DETERGENT 170/24,finished,0.0
812,DT1074,LASHKARA DETERGENT 350/12,finished,0.0
816,DT1078,LASHKARA DETERGENT 20KG 11A.D,finished,0.0
817,DT1079,LASHKARA DETERGENT 3KG 16A.D,finished,0.0
820,DT1102,BAHAR DETERGENT 60/180,finished,0.0
822,DT1104,BAHAR DETERGENT 5 KG,finished,0.0
826,DT1108,BAHAR DETERGENT 1000/15,finished,0.0
827,DT1109,BAHAR DETERGENT 1000/12,finished,0.0
830,DT1112,BAHAR DETERGENT 3KG/6 12A.D,finished,0.0
831,DT1113,BAHAR DETERGENT 225/24 10A.D,finished,0.0
832,DT1114,BAHAR DETERGENT 450/12 10A.D,finished,0.0
833,DT1115,BAHAR DETERGENT 1000/12 10A.D,finished,0.0
834,DT1116,BAHAR DETERGENT 5KG 7A.D,finished,0.0
835,DT1117,BAHAR DETERGET 4KG 10A.D,finished,0.0
836,DT1118,BAHAR DETERGET 4KG 16A.D,finished,0.0
837,DT1119,BAHAR DETERGENT 20KGS 13A.D,finished,0.0
838,DT1120,BAHAR DETERGENT 500/30,finished,0.0
839,DT1121,BAHAR DETERGENT 20KG 12A.D,finished,0.0
841,DT1123,BAHAR DETERGENT 4KG/6 10 AD,finished,0.0
842,DT1124,BAHAR DETERGENT 5KG/6 10 AD,finished,0.0
843,DT1125,BAHAR DETERGENT 20KG 7AD,finished,0.0
844,DT2001,TRAIN DETERGENT 350/24,finished,0.0
845,DT2002,LASHKARA DETEREGENT 5KG 10 AD MANUAL,finished,0.0
846,DT2003,TRAIN DETERGENT 10KG,finished,0.0
850,DT2007,TRAIN DETERGENT 5 KG N%  BAG,finished,0.0
854,DT2011,TRAIN DETERGENT 4KG/7,finished,0.0
855,DT2012,TRAIN DETERGENT 1000/10 12 A.D,finished,0.0
861,DT2018,TRAIN DETERGENT 25KG 10AD,finished,0.0
862,DT2019,TRAIN DETERGENT 500/24 10AD,finished,0.0
867,DT2024,TRAIN DETERGENT PLANT 80/120 10AD,finished,0.0
869,DT2026,TRAIN DETERGENT PLANT 70/72 10AD,finished,0.0
871,DT2028,TRAIN DETERGENT 50KG PLANT 7AD,finished,0.0
875,DT2032,TRAIN DETERGENT 4KG PLANT 13A.D,finished,0.0
878,DT2035,TRAIN DETERGENT 20KG 13A.D,finished,0.0
880,DT2037,TRAIN DETERGENT 25KG 7A.D,finished,0.0
881,DT2038,TRAIN DETERGENT 65/120 PLANT 13A.D,finished,0.0
882,DT2039,TRAIN DETERGENT 700/12 PLANT,finished,0.0
883,DT2040,TRAIN DETERGENT 30KG 10AD PLANT,finished,0.0
887,DT2044,TRAIN DETERGENT 40KG 7AD,finished,0.0
888,DT2045,Train Detergent 30kg 7AD,finished,0.0
890,DT2047,TRAIN DETERGENT 5KG 12AD,finished,0.0
893,DT2050,TRAIN DETERGENT 4KG 10AD MANUAL,finished,0.0
896,DT2053,TRAIN DETERGENT 15KG 13A.D,finished,0.0
898,DT2055,TRAIN DETERGENT 35 KG 10AD,finished,0.0
901,DT2058,TRAIN DETERGENT 25/72 10A.D,finished,0.0
902,DT2059,TRAIN DETERGENT 1000/10 13 A.D GREEN,finished,0.0
904,DT2061,TRAIN DETERGENT 5KG BAG 7A.D,finished,0.0
906,DT2063,TRAIN DETERGENT 4KG 7A.D BAG,finished,0.0
907,DT2064,TRAIN DETERGENT 360/12 12A.D,finished,0.0
909,DT2066,TRAIN DETERGENT 1000/12 13(A.D),finished,0.0
910,DT2067,TRAIN DETERGENT 500/24 13A.D,finished,0.0
911,DT2072,TRAIN DETERGENT 35KG 13A.D,finished,0.0
915,DT2076,TRAIN DETERGENT 400/24 12A.D,finished,0.0
916,DT2077,TRAIN DETERGENT 30/144 10A.D,finished,0.0
917,DT2078,TRAIN DETERGENT 1000/24 10A.D,finished,0.0
918,DT2079,TRAIN DETERGENT 30/144 12A.D,finished,0.0
920,DT2081,TRAIN DETERGENT 30/180 10AD,finished,0.0
921,DT2082,TRAIN DETERGENT 225/50 10AD,finished,0.0
922,DT2083,TRAIN DETERGENT 450/25 10AD,finished,0.0
923,DT2084,TRAIN DETERGENT 1000/15 10AD,finished,0.0
924,DT2085,TRAIN DETERGENT 500/30 10AD,finished,0.0
925,DT2086,TRAIN DETERGENT 1000/24 12A.D,finished,0.0
927,DT2088,TRAIN DETERGENT 1000/15 12AD,finished,0.0
928,DT2089,TRAIN DETERGENT 30/180 12AD,finished,0.0
930,DT2091,TRAIN DETERGENT 360/12 10AD SINDH,finished,0.0
937,DT3001,DETERGENT 20KG PLANT 10AD,finished,0.0
945,DT3009,DETERGENT 23A.D,finished,0.0
957,DT3021,DETERGENT 11 AD,finished,0.0
963,DT4001,BACHAT DETERGENT POWDER 350/12,finished,0.0
964,DT4002,BACHAT DETERGENT POWDER 180/24,finished,0.0
965,DT4003,BACHAT DETERGENT 700/12 GRMS,finished,0.0
966,DT4004,BAG BACHAT DETERGENT 375GRMS,finished,0.0
967,DT4005,BACHAT DETERGENT POWDER 50/48,finished,0.0
968,DT4006,BAG BACHAT DETERGENT 50GRMS,finished,0.0
969,DT4007,BACHAT DETERGENT 250/24,finished,0.0
970,DT4008,BACHAT DETERGENT 50/72,finished,0.0
971,DT4009,BACHAT DETERGENT 35/120,finished,0.0
972,DT4010,BOXER DETERGENT 25/204,finished,0.0
973,DT4011,BOXER DETERGENT 90/60,finished,0.0
974,DT4012,BACHAT DETERGENT 900/12,finished,0.0
975,DT4013,BOXER DETERGENT 25/120,finished,0.0
976,DT4014,BACHAT DETERGENT 1000/12,finished,0.0
977,DT4015,BACHAT DETERGENT 4KG/5,finished,0.0
978,DT4016,BACHAT DETERGENT 4KG,finished,0.0
979,DT4017,BOXER DETERGENT 500/24,finished,0.0
980,DT4018,BACHAT DETERGENT 400/12,finished,0.0
981,DT4043,ARGWAN DETERGENT 5/6 12AD,finished,0.0
984,DT5003,LASHKARA DETERGENT NO.19 50/48,finished,0.0
985,DT5004,LASHKARA DETERGENT NO.19 10KG,finished,0.0
986,DT5005,LASHKARA DETERGENT NO.19 1000/10,finished,0.0
987,DT5006,JAGMAG DETERGENT 60/72,finished,0.0
988,DT5007,LASHKARA DETERGENT NO.19 500/12,finished,0.0
993,DT5012,LASHKARA DETERGENT NO.19 360/12,finished,0.0
997,DT6004,TRAIN DETERGENT NO.19 10KG,finished,0.0
1000,DT6007,TRAIN DETERGENT NO.19 500/12,finished,0.0
1002,DT6009,TRAIN DETERGENT NO.19 360/12,finished,0.0
1007,DT7005,RAHIL DETEGENT 1KG/15,finished,0.0
1008,DT7006,RAHIL DETERGENT 15KG,finished,0.0
1009,DT7007,RAHIL DETERGENT 400/25,finished,0.0
1012,DT7010,MOMIN DETERGENT 10 KG,finished,0.0
1013,DT7011,RAHIL DETERGENT 800/12,finished,0.0
1014,DT7012,RAHIL DETERGENT 5/4 13A.D,finished,0.0
1015,DT7013,RAHIL DETERGENT 10KG 10AD,finished,0.0
1016,DT7014,RAHIL DETERGENT 5/4,finished,0.0
1019,DT7017,MOMAN DETERGENT 10KG 12.5AD,finished,0.0
1020,DT7018,ARGWAN DETERGENT 10KG 12 A.D,finished,0.0
1023,DT7021,Momin Detergent 20kg 12.5 AD,finished,0.0
1025,DT7023,MOMIN DETERGENT 10KG 10A.D,finished,0.0
1026,DT7024,RAHIL DETERGENT 3/5 13AD,finished,0.0
1027,DT7025,RAHIL DETERGENT 2/10 13A.D,finished,0.0
1031,DT7029,MOMIN DETERGENT 5KG/4 12 AD,finished,0.0
1032,DT7030,RAHIL DETERGENT 500/24 12A.D,finished,0.0
1034,DT7032,RAHIL DETERGENT 1KG/16 13A.D,finished,0.0
1035,DT7033,RAHIL DETERGENT 25KG 7AD,finished,0.0
1038,DT7036,DETERGENT 25KG 7AD,finished,0.0
1042,DT7040,MOMIN DETERGENT 5KG/5 10A.D,finished,0.0
1050,DT8005,SAFA DETERGENT 10KG,finished,0.0
1051,DT8006,BOXER DETERGENT 1000/12 18A.D,finished,0.0
1054,DT8009,SAFA DETERGENT 2/10 KG 12.5AD,finished,0.0
1058,DT8013,RASHID DETERGENT 10KG 10A.D,finished,0.0
1059,DT8014,SAFA DETERGENT 10KG 10AD MANUAL,finished,0.0
1060,DT8015,ARGHAWAN DETERGENT 4KG/8 12 AD,finished,0.0
1061,DT8016,RAHIL DETERGENT 1/10 18AD,finished,0.0
1066,DT8021,ARGHAWAN DETERGENT 4KG 7A.D,finished,0.0
1068,DT8023,RASHID DETERGENT 20KG 10A.D,finished,0.0
1069,DT8024,SAFA DETERGENT 3KG/5 12AD,finished,0.0
1070,DT8025,RAHIL DETERGENT 25KG 12.5A.D,finished,0.0
1071,DT8026,MOMIN DETERGENT 20KG 7A.D,finished,0.0
1075,DT8030,RAHIL DETERGENT 25KG 10AD,finished,0.0
1076,DT8031,ARGHAWAN DETERGENT 3KG/10 12A.D,finished,0.0
1078,DT8033,BAHARAN DETERGENT 10KG (EXPORT QUAILTY),finished,0.0
1079,DT8034,IFS DETERGENT 20KG 13AD (EXPORT),finished,0.0
1080,DT8035,IFS DETERGENT 15KG 13AD (EXPORT),finished,0.0
1081,DT8036,BOSTAN DETERGENT 10KGS,finished,0.0
1082,DT8037,BOSTAN DETERGENT 20KGS,finished,0.0
1086,DT8041,RAHIL DETERGENT 20KG 12AD,finished,0.0
1089,DT8045,RAHIL DETERGENT 2/10 12AD,finished,0.0
1090,DT8046,HUMBER DETERGENT 10KG,finished,0.0
1091,DT8047,HUMBER DETERGENT 20KG,finished,0.0
1093,DT9001,JAGMAG DETERGENT 4KG/5,finished,0.0
1094,DT9002,JAGMAG DETERGENT 800/12,finished,0.0
1095,DT9003,JAGMAG DETERGENT 850/12,finished,0.0
1096,DT9004,JAGMAG DETERGENT 75/120,finished,0.0
1097,DT9005,JAGMAG DETERGENT 400/24,finished,0.0
1098,DT9006,JAGMAG DETERGENT 5/6,finished,0.0
1102,DT9010,JAGMAG DETERGENT 70/120,finished,0.0
1103,DT9011,JAGMAG DETERGENT 40/120,finished,0.0
1104,DT9012,JAGMUG DETERGENT BASE 12 KG,finished,0.0
1105,DT9013,JAGMAG DETERGENT 30KG,finished,0.0
1106,DT9014,JAGMAG DETERGENT 500/12,finished,0.0
1107,DT9015,JAGMAG DETERGENT 250/24,finished,0.0
1109,DT9017,JAGMAG DETERGENT 25KG 10AD,finished,0.0
1110,DT9018,JAGMAG DETERGENT 3KG 18A.D,finished,0.0
1111,DT9019,JAGMAG DETERGENT 500/12,finished,0.0
1112,DT9020,JAGMAG DETERGENT 1000/6,finished,0.0
1113,DT9021,JAGMAG DETERGENT 50/72,finished,0.0
1114,DT9022,JAGMAG DETERGENT 500/12 18A.D,finished,0.0
1115,DT9023,JAGMAG DETERGENT 1000/6 18A.D,finished,0.0
1116,DT9024,JAGMAG DETERGENT 55/72,finished,0.0
1117,DT9025,JAGMAG DETERGENT 65/120,finished,0.0
1120,DT9028,JAGMAG DETERGENT 35/72 18AD,finished,0.0
1121,DT9029,JAGMAG DETERGENT 225/24 18AD,finished,0.0
1122,DT9030,JAGMAG DETERGENT 4KG 12.5 A.D,finished,0.0
1123,DT9031,JAGMAG DETERGENT 30/120 18A.D,finished,0.0
1124,DT9032,JUGMUG DETERGENT 50/120 13 A.D,finished,0.0
1125,DT9033,JAGMAG DETERGENT 1000/12 13 A.D BAG,finished,0.0
1126,DT9034,JAGMAG DETERGENT 500/24 13 A.D BAG,finished,0.0
1128,DT9036,JAGMAG DETERGENT 250/48 18.AD,finished,0.0
1129,DT9037,JAGMAG DETERGENT 150/48 18.AD,finished,0.0
1132,DT9040,JAGMAG DETERGENT 20KG 18A.D,finished,0.0
1134,DT9042,JAGMAG DETERGENT 25/120 18A.D,finished,0.0
1135,DT9043,JUGMAG DETERGENT 500GRAM 18A.D(PCS),finished,0.0
1136,DT9044,JAGMUG DETERGENT 25/180 (14 AD),finished,0.0
1139,DT9901,TRAIN DETERGENT 40KG,finished,0.0
1140,DT9902,DETERGENT 50 KG BAG,finished,0.0
1141,DT9991,DETERGENT 30 KG BAG 13A.D,finished,0.0
1145,DT99913,SAGA DETERGENT 600/12,finished,0.0
1146,DT99914,SAGA DETERGENT 60/72,finished,0.0
1147,DT99915,SAGA DETERGENT 35/120,finished,0.0
1149,DT99917,SAGA DETERGENT 4KG 14A.D,finished,0.0
1152,DT9992,DETERGENT 25 KG BAG,finished,0.0
1153,DT99920,SAGA DETERGENT 450/24,finished,0.0
1154,DT99921,SAGA DETERGENT 900/12,finished,0.0
1155,DT99922,SAGA DETERGENT 425/24,finished,0.0
1156,DT99923,SAGA DETERGENT 15KG,finished,0.0
1157,DT99924,SAGA DETERGENT 175/48,finished,0.0
1159,DT99926,SAGA DETERGENT 180/48 (YELLOW),finished,0.0
1160,DT99927,SAGA DETERGENT 360/24 (YELLOW),finished,0.0
1162,DT99929,SAGA DETERGENT 500/24 YELLOW,finished,0.0
1163,DT9993,COTTON DETERGENT 65/72,finished,0.0
1164,DT99930,SAGA DETERGENT 800/12,finished,0.0
1165,DT99931,SAGA DETERGENT 160/48 (YELLOW),finished,0.0
1168,DT99934,CLEAN DAY DETERGENT 110/60,finished,0.0
1173,DT9995,SAGA DETERGENT 700/12,finished,0.0
1174,DT9996,SAGA DETERGENT 200/36,finished,0.0
1180,DTC002,BACHAT TOILET CLEANER 250/24,finished,0.0
1181,DTC003,BOXER TOILET CLEANER 500/12,finished,0.0
1186,DTG001,SAMARA GOLD DETERGENT 500/24,finished,0.0
1187,DTG002,SAMARA GOLD DETERGENT 1000/12,finished,0.0
1201,DTJ-0001,AL JAZEERA DETERGENT 4KG 10AD,finished,0.0
1206,DTS-1002,STAR DETERGENT (500/12),finished,0.0
1207,DTS-1003,STAR DETERGENT (170/30),finished,0.0
1208,DTS-1004,STAR DETERGENT 450/24 GRAM,finished,0.0
1209,DTS-1005,STAR DETERGENT 4/4KG,finished,0.0
1210,DTS-1011,STAR DETERGENT 850 GRAM,finished,0.0
1211,DTS-1012,STAR DETERGENT 70 GRAM,finished,0.0
1212,DTS-1013,STAR DETERGENT 1000/12,finished,0.0
1213,DTS-1014,STAR DETERGENT LOSE 50KG,finished,0.0
1214,DTS-1015,STAR DETERGENT 350/24,finished,0.0
1215,DTS-1016,STAR DETERGENT 30/144,finished,0.0
1217,DTS002,SHINE ZO DETERGENT 500/24,finished,0.0
1221,DTT001,TOWER DETERGENT 30/180 12AD,finished,0.0
1222,DTT002,TOWER DETERGENT 200/50 12AD,finished,0.0
1223,DTT003,TOWER DETERGENT 400/25 12AD,finished,0.0
1224,DTT004,TOWER DETERGENT 800/15 12AD,finished,0.0
1229,DTT009,TOWER DETERGENT 4KG 16AD,finished,0.0
1237,DTT017,SKY WASH 20/144 18AD,finished,0.0
1241,DTT021,TOWER DETERGENT 4KG/6 14A.D,finished,0.0
1242,DTT022,TOWER DETERGENT 5KG/5 14A.D,finished,0.0
1248,DTT028,SKY DTERGENT 5KG 18AD,finished,0.0
1249,DTT029,TOWER DETERGENT 4KG 12A.D,finished,0.0
1250,DTT030,TOWER DETERGENT 5KG 12A.D,finished,0.0
1251,DW0001,BAHAR DISHWASH BAR 110/36,finished,0.0
1253,DW0003,BAHAR DISHWASH MLB 75/48,finished,0.0
1254,DW0004,BAHAR DISHWASH GOLA (80/36),finished,0.0
1255,DW0005,BAHAR DISHWASH 60/36,finished,0.0
1257,DW0007,BAHAR DISHWASH 150/36,finished,0.0
