10029,2,'RAP343','HAPPY REFINED IODIZED SALT 1KG BAG','F','KG',.192,0,
10030,1,'SF0001','BASE POWDER PLANT 26A.D','S','KG',.5682,0,
10030,2,'RM0007','SALT GRANUELS','M','KG',.2324,0,
10030,3,'RM00192','SPECKLES RED','M','KG',.0077,0,
10030,4,'RM00193','SPECKLES BLUE','M','KG',.0077,0,
10030,5,'RM00191','SPECKLES GREEN','M','KG',.0077,0,
10030,6,'RM0013','SODIUM SULPHATE ANHYDROUS','M','KG',.1033,0,
10030,7,'RM0029','SODA DENSE','M','KG',.0258,0,
10030,8,'RM0015','CALCIUM CARBONATE (PCC)','M','KG',.0129,0,
10030,9,'RM0033','STPP','M','KG',.031,0,
10030,10,'RM128','FRAGNANCE ','M','KG',.0031,0,
10031,1,'SF0021','BASE POWDER 29AD',,,.619,0,
10031,2,'RM0007','SALT GRANUELS',,,.102,0,
10031,3,'RM00192','SPECKLES RED',,,.0102,0,
10031,4,'RM00193','SPECKLES BLUE',,,.0102,0,
10031,5,'RM00191','SPECKLES GREEN',,,.0102,0,
10031,6,'RM0013','SODIUM SULPHATE ANHYDROUS',,,.068,0,
10031,7,'RM0029','SODA DENSE',,,.1224,0,
10031,8,'RM0015','CALCIUM CARBONATE (PCC)',,,.017,0,
10031,9,'RM0013','SODIUM SULPHATE ANHYDROUS',,,.017,0,
10031,10,'RM128','FRAGNANCE ',,,.0027,0,
10031,11,'RM0001','PALMFONATE',,,.017,0,
10031,12,'RM0008','CMC',,,.0014,0,
10031,13,'RM270','ENZYMES BLEND',,,.0027,0,
10032,1,'SF0001','BASE POWDER PLANT 26A.D','S','KG',.9864,0,
10032,2,'RM00192','SPECKLES RED',,,.0102,0,
10032,3,'RM00193','SPECKLES BLUE',,,.0102,0,
10032,4,'RM00191','SPECKLES GREEN',,,.0102,0,
10032,5,'RM0013','SODIUM SULPHATE ANHYDROUS',,,.102,0,
10032,6,'RM0015','CALCIUM CARBONATE (PCC)',,,.0272,0,
10032,7,'RM0033','STPP',,,.0544,0,
10032,8,'RM0046','ZEOLITE',,,.0544,0,
10032,9,'RM0014','SLS',,,.0218,0,
10032,10,'RM128','FRAGNANCE ',,,.0082,0,
10032,11,'RM0005','SODIUM BI CARBONATE',,,.068,0,
10032,12,'RM270','ENZYMES BLEND',,,.0068,0,
10033,1,'SF0001','BASE POWDER PLANT 26A.D',,,.5346,0,
10033,2,'RM00192','SPECKLES RED',,,.01,0,
10033,3,'RM00193','SPECKLES BLUE',,,.01,0,
10033,4,'RM00191','SPECKLES GREEN',,,.01,0,
10033,5,'RM0007','SALT GRANUELS',,,.1336,0,
10033,6,'RM0013','SODIUM SULPHATE ANHYDROUS',,,.0668,0,
10033,7,'RM0029','SODA DENSE',,,.1336,0,
10033,8,'RM0015','CALCIUM CARBONATE (PCC)',,,.0167,0,
10033,9,'RM0033','STPP',,,.0167,0,
10033,10,'RM0014','SLS',,,.0267,0,
10033,11,'RM128','FRAGNANCE ',,,.0033,0,
10033,12,'RM0001','PALMFONATE',,,.0334,0,
10033,13,'RM0008','CMC',,,.0013,0,
10033,14,'RM270','ENZYMES BLEND',,,.003,0,
10034,1,'SF0001','BASE POWDER PLANT 26A.D',,,.7787,0,
10034,2,'RM00192','SPECKLES RED',,,.0036,0,
10034,3,'RM00193','SPECKLES BLUE',,,.0029,0,
10034,4,'RM00191','SPECKLES GREEN',,,.0029,0,
10034,5,'RM0013','SODIUM SULPHATE ANHYDROUS',,,.0622,0,
10034,6,'RM0029','SODA DENSE',,,.0857,0,
10034,7,'RM0015','CALCIUM CARBONATE (PCC)',,,.025,0,
10034,8,'RM0033','STPP',,,.0071,0,
10034,9,'RM0046','ZEOLITE',,,.0143,0,
10034,10,'RM0014','SLS',,,.0086,0,
10034,11,'RM128','FRAGNANCE ',,,.0062,0,
10034,12,'RM270','ENZYMES BLEND',,,.0029,0,
10035,1,'SF0001','BASE POWDER PLANT 26A.D',,,.7483,0,
10035,2,'RM0007','SALT GRANUELS',,,.5442,0,
10035,3,'RM00192','SPECKLES RED',,,.0068,0,
10035,4,'RM00193','SPECKLES BLUE',,,.0068,0,
10035,5,'RM00191','SPECKLES GREEN',,,.0068,0,
10035,6,'RM0015','CALCIUM CARBONATE (PCC)',,,.051,0,
10035,7,'RM0059','TSP',,,.0088,0,
10035,8,'RM0014','SLS',,,.0041,0,
10035,9,'RM128','FRAGNANCE ',,,.0056,0,
