10108,1,'PSR002','N-DURE SHOE BOX SIZE 320*215*120MM LAMINATION',31.59,500,15795,0,0,0,'PCS',0
10109,1,'PSR002','N-DURE SHOE BOX SIZE 320*215*120MM LAMINATION',31.59,1500,47385,0,0,0,'PCS',0
10110,1,'SCR001','MISC SCRAP ITEM',8,120,960,0,0,0,'PCS',0
10111,1,'PFR001','AL FIRDOUS SALT C4 P5 LN',43,2300,98900,0,0,0,'PCS',0
10112,1,'DTS-1001','STAR DETERGENT (70/120)',823.2,2.166,1783.05,0,0,0,'CRTN',0
10112,2,'DTS-1003','STAR DETERGENT (425/24)',925.68,2.292,2121.66,0,0,0,'CRTN',0
10112,3,'DTS-1002','STAR DETERGENT (850/12)',900,1.5,1350,0,0,0,'CRTN',0
10113,1,'DT6002','TRAIN DETERGENT NO.19 45/48',370,259,95830,0,0,0,'CRTN',0
10113,2,'DT5003','LASHKARA DETERGENT NO.19 45/48',370,221,81770,0,0,0,'CRTN',0
10114,1,'DT5001','LASHKARA DETERGENT NO.19 270/24',950,219,208050,0,0,0,'CRTN',0
10114,2,'DT6001','TRAIN DETERGENT NO. 19 270/24',950,275,261250,0,0,0,'CRTN',0
10114,3,'DT6002','TRAIN DETERGENT NO.19 45/48',370,21,7770,0,0,0,'CRTN',0
10114,4,'DT6003','TRAIN DETERGENT NO. 19 560/12',950,43,40850,0,0,0,'CRTN',0
10114,5,'DT6003','TRAIN DETERGENT NO. 19 560/12',950,.5,475,0,0,0,'CRTN',0
10114,6,'DT6001','TRAIN DETERGENT NO. 19 270/24',950,.625,593.75,0,0,0,'CRTN',0
10114,7,'DT5003','LASHKARA DETERGENT NO.19 45/48',370,.625,231.25,0,0,0,'CRTN',0
10115,1,'DT9026','JAGMAG DETERGENT 1000/12 18A.D',1680,20,33600,0,0,0,'CRTN',0
10116,1,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)',980,78,76440,0,0,0,'CRTN',0
10116,2,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)',980,68,66640,0,0,0,'CRTN',0
10117,1,'PFR001','AL FIRDOUS SALT C4 P5 LN',43,1622,69746,0,0,0,'PCS',0
10118,1,'PSS382','LASHKARA 67NO C2 P3 LN',19,880,16720,0,0,0,'PCS',0
10119,1,'DT2013','TRAIN DETERGENT 5 KG 7A.D',360,4,1440,0,0,0,'BAG',0
10120,1,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)',980,42,41160,0,0,0,'CRTN',0
10120,2,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)',980,70,68600,0,0,0,'CRTN',0
10121,1,'DT9015','JAGMAG DETERGENT 375/24',900,9,8100,0,0,0,'BAG',0
10121,2,'DT9027','JAGMAG DETERGENT 500/24 18A.D',1820,52,94640,0,0,0,'CRTN',0
10121,3,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)',980,5,4900,0,0,0,'CRTN',0
10121,4,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)',980,3,2940,0,0,0,'CRTN',0
