10080,2,'DT1002','LASHKARA DETERGENT 350/24','M',100,'CRTN',
10080,3,'DW1002','TRAIN DISHWASH 240/36','M',100,'CRTN',
10081,1,'DT1004','LASHKARA DETERGENT 800/10','M',100,'CRTN',
10081,2,'DT1002','LASHKARA DETERGENT 350/24','M',50,'CRTN',
10081,3,'DW1002','TRAIN DISHWASH 240/36','M',75,'CRTN',
10082,1,'DT1004','LASHKARA DETERGENT 800/10','M',206,'CRTN',
10082,2,'DT1002','LASHKARA DETERGENT 350/24','M',140,'CRTN',
10082,3,'DT2003','TRAIN DETERGENT 10KG','M',18,'BAG',
10083,1,'DT1004','LASHKARA DETERGENT 800/10','M',250,'CRTN',
10083,2,'DT1002','LASHKARA DETERGENT 350/24','M',100,'CRTN',
10083,3,'DW1002','TRAIN DISHWASH 240/36','M',156,'CRTN',
10084,1,'DT1004','LASHKARA DETERGENT 800/10','M',130,'CRTN',
10084,2,'DT1002','LASHKARA DETERGENT 350/24','M',30,'CRTN',
10084,3,'DW1002','TRAIN DISHWASH 240/36','M',93,'CRTN',
10084,4,'DW1001','TRAIN DISHWASH 120/72','M',11,'CRTN',
10085,1,'DW1003','TRAIN DISHWASH 120/36','M',20,'CRTN',
10086,1,'DT1004','LASHKARA DETERGENT 800/10','M',300,'CRTN',
10086,2,'DT1002','LASHKARA DETERGENT 350/24','M',111,'CRTN',
10087,1,'DT1002','LASHKARA DETERGENT 350/24','M',70,'CRTN',
10087,2,'DT1004','LASHKARA DETERGENT 800/10','M',200,'CRTN',
10088,1,'DT1001','LASHKARA DETERGENT 55/48','M',2,'CRTN',
10088,2,'DT1002','LASHKARA DETERGENT 350/24','M',4,'CRTN',
10088,3,'DT1006','LASHKARA DETERGENT 5KG','M',27,'BAG',
10088,4,'DT2002','TRAIN DETERGENT 5KG  BAG','M',3,'PCS',
10088,5,'DT9005','JAGMAG DETERGENT 425/24','M',1,'CRTN',
10088,6,'DT9008','JAGMAG DETERGENT 4KG','M',27,'BAG',
10088,7,'DT9010','JAGMAG DETERGENT 70/120','M',2,'BAG',
10088,8,'DW1001','TRAIN DISHWASH 120/72','M',1,'CRTN',
10089,1,'DT1004','LASHKARA DETERGENT 800/10','M',2,'CRTN',
10089,2,'DT9001','JAGMAG DETERGENT 4KG/6','M',7,'CRTN',
10089,3,'DT9002','JAGMAG DETERGENT 850/12','M',3,'CRTN',
10089,4,'DT9004','JAGMAG DETERGENT 75/120','M',1,'CRTN',
10089,5,'DW1002','TRAIN DISHWASH 240/36','M',13,'CRTN',
10089,6,'DW1003','TRAIN DISHWASH 120/36','M',5,'CRTN',
10090,1,'DW9001','HAPPY DISHWASH LIQUID 500ML/12 (LEMON)','M',1,'CRTN',
10091,1,'DT1002','LASHKARA DETERGENT 350/24','M',5,'CRTN',
10091,2,'DT1004','LASHKARA DETERGENT 800/10','M',5,'CRTN',
10091,3,'DT1006','LASHKARA DETERGENT 5KG','M',15,'BAG',
10091,4,'DT9008','JAGMAG DETERGENT 4KG','M',6,'BAG',
10091,5,'DW1002','TRAIN DISHWASH 240/36','M',10,'CRTN',
10092,1,'DW1002','TRAIN DISHWASH 240/36','M',200,'CRTN',
10093,1,'DW1002','TRAIN DISHWASH 240/36','M',104,'CRTN',
10093,2,'DT1002','LASHKARA DETERGENT 350/24','M',20,'CRTN',
10093,3,'DT1004','LASHKARA DETERGENT 800/10','M',20,'CRTN',
10094,1,'DT1004','LASHKARA DETERGENT 800/10','M',350,'CRTN',
10094,2,'DT2002','TRAIN DETERGENT 5KG  BAG','M',19,'PCS',
10094,3,'DT1002','LASHKARA DETERGENT 350/24','M',25,'CRTN',
10094,4,'DW1002','TRAIN DISHWASH 240/36','M',70,'CRTN',
10094,5,'DW1001','TRAIN DISHWASH 120/72','M',50,'CRTN',
10094,6,'DW9002','HAPPY DISHWASH LIQUID 500ML/12 (ORANGE)','M',10,'CRTN',
10095,1,'DT1005','LASHKARA DETERGENT 55/72','M',14,'CRTN',
10095,2,'DT1002','LASHKARA DETERGENT 350/24','M',20,'CRTN',
